lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
cammog	cammog	[/V][Prs.NDef.2Sg]	0.5880223679506461	3319	g	g		2	vc	NA	NA	NA	NA	NA	s	cammogs	cammogsz	113	-0.8799064409745381	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	cammogs
didereg	didereg	[/V][Prs.NDef.2Sg]	1.0399118999785866	9395	g	g		3	vc	NA	NA	NA	NA	NA	s	dideregs	dideregsz	113	-0.8799064409745381	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	dideregs
füvešít	füvesít	[/V][Prs.NDef.3Pl]	0.5812971634024201	3268	t	t		3	vc	füvešítenek	füvesítenek	enek	113	-0.8799064409745381	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	füvešítenek
hódol	hódol	[/V][Prs.NDef.2Pl]	1.7051747826846666	43467	l	l		2	vc	NA	NA	NA	NA	NA	tok	hódoltok	hódoltok	113	-0.8799064409745381	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	hódoltok
kezel	kezel	[/V][Prs.1Sg›2]	3.1920915016848066	1333756	l	l		2	vc	NA	NA	NA	NA	NA	lek	kezellek	kezellek	113	-0.8799064409745381	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	kezellek
központošít	központosít	[/V][Prs.NDef.3Pl]	0.8038098704664028	5455	t	t		4	vc	központošítanak	központosítanak	anak	113	-0.8799064409745381	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	központošítanak
ṉögdéčel	nyögdécsel	[/V][Prs.NDef.3Pl]	0.5991322317908461	3405	l	l		3	vc	NA	NA	NA	NA	NA	nek	ṉögdéčelnek	nyögdécselnek	113	-0.8799064409745381	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ṉögdéčelnek
retušál	retusál	[/V][Prs.NDef.3Pl]	0.815125583037026	5599	l	l		3	vc	NA	NA	NA	NA	NA	nak	retušálnak	retusálnak	113	-0.8799064409745381	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	retušálnak
šprintel	sprintel	[/V][Prs.NDef.2Sg]	0.6943809721347748	4240	l	l		2	vc	NA	NA	NA	NA	NA	s	šprintels	sprintelsz	113	-0.8799064409745381	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šprintels
sid	szid	[/V][Prs.1Sg›2]	1.9641691730402149	78914	d	d		1	vc	NA	NA	NA	NA	NA	lak	sidlak	szidlak	113	-0.8799064409745381	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	sidlak
sökdéčel	szökdécsel	[/V][Prs.NDef.3Pl]	0.3232516487479651	1804	l	l		3	vc	NA	NA	NA	NA	NA	nek	sökdéčelnek	szökdécselnek	113	-0.8799064409745381	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sökdéčelnek
šújt	sújt	[/V][Prs.NDef.2Sg]	2.2020777650972594	136478	jt	j	t	1	cc	šújtas	sújtasz	as	113	-0.8799064409745381	s	šújts	sújtsz	2	-2.6319548887939765	56.5	4.034240638152395	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šújts
šújt	sújt	[/V][Prs.NDef.2Sg]	2.2020777650972594	136478	jt	j	t	1	cc	šújtas	sújtasz	as	113	-0.8799064409745381	s	šújts	sújtsz	2	-2.6319548887939765	56.5	4.034240638152395	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šújts
vél	vél	[/V][Prs.1Sg›2]	2.83877525110632	591235	l	l		1	vc	NA	NA	NA	NA	NA	lek	véllek	véllek	113	-0.8799064409745381	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	véllek
ačarog	acsarog	[/V][Prs.NDef.3Pl]	-0.0331643820308616	794	g	g		3	vc	NA	NA	NA	NA	NA	nak	ačarognak	acsarognak	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ačarognak
kerepel	kerepel	[/V][Prs.NDef.2Pl]	-0.01390679208188392	830	l	l		3	vc	NA	NA	NA	NA	NA	tek	kerepeltek	kerepeltek	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	kerepeltek
korrigál	korrigál	[/V][Prs.NDef.2Sg]	1.9594380988533528	78059	l	l		3	vc	NA	NA	NA	NA	NA	s	korrigáls	korrigálsz	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	korrigáls
ködöšít	ködösít	[/V][Prs.NDef.2Sg]	0.6713491886449533	4021	t	t		3	vc	ködöšítes	ködösítesz	es	112	-0.8837668617877762	s	ködöšíts	ködösítsz	1	-2.932984884457958	112	4.718498871295094	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ködöšít	ködösít	[/V][Prs.NDef.2Sg]	0.6713491886449533	4021	t	t		3	vc	ködöšítes	ködösítesz	es	112	-0.8837668617877762	s	ködöšíts	ködösítsz	1	-2.932984884457958	112	4.718498871295094	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
köntörfalaz	köntörfalaz	[/V][Prs.NDef.3Pl]	0.32445368240185585	1809	z	z		4	vc	NA	NA	NA	NA	NA	nak	köntörfalaznak	köntörfalaznak	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	köntörfalaznak
mereng	mereng	[/V][Prs.NDef.2Pl]	1.2914445773647398	16766	ng	n	g	2	cc	merengetek	merengetek	etek	1	-2.932984884457958	tek	merengtek	merengtek	112	-0.8837668617877762	0.008928571428571428	-4.718498871295094	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	merengtek
mereng	mereng	[/V][Prs.NDef.2Pl]	1.2914445773647398	16766	ng	n	g	2	cc	merengetek	merengetek	etek	1	-2.932984884457958	tek	merengtek	merengtek	112	-0.8837668617877762	0.008928571428571428	-4.718498871295094	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	merengtek
nőšül	nősül	[/V][Prs.NDef.2Sg]	1.2620563960986984	15669	l	l		2	vc	NA	NA	NA	NA	NA	s	nőšüls	nősülsz	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	nőšüls
pumpál	pumpál	[/V][Prs.NDef.2Sg]	1.3733757984030937	20247	l	l		2	vc	NA	NA	NA	NA	NA	s	pumpáls	pumpálsz	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	pumpáls
šarcol	sarcol	[/V][Prs.NDef.3Pl]	0.49385156934555025	2672	l	l		2	vc	NA	NA	NA	NA	NA	nak	šarcolnak	sarcolnak	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šarcolnak
tasít	taszít	[/V][Prs.NDef.2Sg]	1.7527658085773925	48501	t	t		2	vc	tasítas	taszítasz	as	112	-0.8837668617877762	s	tasíts	taszítsz	6	-2.1548336340743144	18.666666666666668	2.9267394020670396	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
tasít	taszít	[/V][Prs.NDef.2Sg]	1.7527658085773925	48501	t	t		2	vc	tasítas	taszítasz	as	112	-0.8837668617877762	s	tasíts	taszítsz	6	-2.1548336340743144	18.666666666666668	2.9267394020670396	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
táplál	táplál	[/V][Prs.NDef.2Pl]	2.2454481352261504	150811	l	l		2	vc	NA	NA	NA	NA	NA	tok	tápláltok	tápláltok	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	tápláltok
tördel	tördel	[/V][Prs.NDef.3Pl]	1.1994989405426042	13567	l	l		2	vc	NA	NA	NA	NA	NA	nek	tördelnek	tördelnek	112	-0.8837668617877762	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	tördelnek
bólogat	bólogat	[/V][Prs.NDef.2Pl]	1.6221821420914917	35906	t	t		3	vc	NA	NA	NA	NA	NA	tok	bólogattok	bólogattok	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	bólogattok
čapdoš	csapdos	[/V][Prs.NDef.3Pl]	0.46910446611413886	2524	š	š		2	vc	NA	NA	NA	NA	NA	nak	čapdošnak	csapdosnak	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	čapdošnak
eped	eped	[/V][Prs.NDef.3Pl]	0.6640517805196957	3954	d	d		2	vc	NA	NA	NA	NA	NA	nek	epednek	epednek	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	epednek
ḏaláz	gyaláz	[/V][Prs.NDef.2Pl]	1.3224323613505384	18006	z	z		2	vc	NA	NA	NA	NA	NA	tok	ḏaláztok	gyaláztok	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	ḏaláztok
ḏarmatošít	gyarmatosít	[/V][Prs.NDef.3Pl]	0.647712055254479	3808	t	t		4	vc	ḏarmatošítanak	gyarmatosítanak	anak	111	-0.8876619056713004	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ḏarmatošítanak
ḏérül	gyérül	[/V][Prs.NDef.3Pl]	0.05646493320873396	976	l	l		2	vc	NA	NA	NA	NA	NA	nek	ḏérülnek	gyérülnek	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ḏérülnek
hál	hál	[/V][Prs.NDef.2Sg]	1.5831933882951483	32823	l	l		1	vc	NA	NA	NA	NA	NA	s	háls	hálsz	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	háls
mutál	mutál	[/V][Prs.NDef.3Pl]	0.04519563247945606	951	l	l		2	vc	NA	NA	NA	NA	NA	nak	mutálnak	mutálnak	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	mutálnak
robbant	robbant	[/V][Prs.NDef.2Sg]	1.758706491233094	49169	nt	n	t	2	cc	robbantas	robbantasz	as	111	-0.8876619056713004	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	robbantas
šaccol	saccol	[/V][Prs.NDef.2Sg]	1.140916673856249	11855	l	l		2	vc	NA	NA	NA	NA	NA	s	šaccols	saccolsz	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šaccols
skennel	szkennel	[/V][Prs.NDef.2Pl]	1.215154852043262	14065	l	l		2	vc	NA	NA	NA	NA	NA	tek	skenneltek	szkenneltek	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	skenneltek
virrad	virrad	[/V][Prs.NDef.3Pl]	1.024622402602137	9070	d	d		2	vc	NA	NA	NA	NA	NA	nak	virradnak	virradnak	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	virradnak
zengedez	zengedez	[/V][Prs.NDef.2Pl]	0.29077056919928335	1674	z	z		3	vc	NA	NA	NA	NA	NA	tek	zengedeztek	zengedeztek	111	-0.8876619056713004	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	zengedeztek
bontogat	bontogat	[/V][Prs.NDef.3Pl]	1.1471002005879116	12025	t	t		3	vc	NA	NA	NA	NA	NA	nak	bontogatnak	bontogatnak	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	bontogatnak
čüng	csüng	[/V][Prs.NDef.2Sg]	1.166350393228	12570	ng	n	g	1	cc	čünges	csüngesz	es	12	-1.853803638410333	s	čüngs	csüngsz	110	-0.8915921992997328	0.10909090909090909	-2.2155737160044158	TRUE	Prs.NDef.2Sg (mondas)	4096	test	čüngs
čüng	csüng	[/V][Prs.NDef.2Sg]	1.166350393228	12570	ng	n	g	1	cc	čünges	csüngesz	es	12	-1.853803638410333	s	čüngs	csüngsz	110	-0.8915921992997328	0.10909090909090909	-2.2155737160044158	TRUE	Prs.NDef.2Sg (mondas)	4096	test	čüngs
hat	hat	[/V][Prs.NDef.2Pl]	3.399999231590088	2152703	t	t		1	vc	NA	NA	NA	NA	NA	tok	hattok	hattok	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	hattok
heješel	helyesel	[/V][Prs.NDef.2Sg]	1.5234115178527277	28602	l	l		3	vc	NA	NA	NA	NA	NA	s	heješels	helyeselsz	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	heješels
kerepel	kerepel	[/V][Prs.NDef.3Pl]	-0.01390679208188392	830	l	l		3	vc	NA	NA	NA	NA	NA	nek	kerepelnek	kerepelnek	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kerepelnek
kékül	kékül	[/V][Prs.NDef.3Pl]	0.2015109713767157	1363	l	l		2	vc	NA	NA	NA	NA	NA	nek	kékülnek	kékülnek	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kékülnek
lapít	lapít	[/V][Prs.NDef.2Sg]	1.076125921674255	10212	t	t		2	vc	lapítas	lapítasz	as	110	-0.8915921992997328	s	lapíts	lapítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
lapít	lapít	[/V][Prs.NDef.2Sg]	1.076125921674255	10212	t	t		2	vc	lapítas	lapítasz	as	110	-0.8915921992997328	s	lapíts	lapítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
méltat	méltat	[/V][Prs.1Sg›2]	1.9937638799049289	84479	t	t		2	vc	NA	NA	NA	NA	NA	lak	méltatlak	méltatlak	110	-0.8915921992997328	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	méltatlak
reppen	reppen	[/V][Prs.NDef.3Pl]	0.20468565277879724	1373	n	n		2	vc	NA	NA	NA	NA	NA	nek	reppennek	reppennek	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	reppennek
štrážál	strázsál	[/V][Prs.NDef.3Pl]	0.15515120424259346	1225	l	l		2	vc	NA	NA	NA	NA	NA	nak	štrážálnak	strázsálnak	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	štrážálnak
senderül	szenderül	[/V][Prs.NDef.2Sg]	0.903149265007417	6857	l	l		3	vc	NA	NA	NA	NA	NA	s	senderüls	szenderülsz	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	senderüls
sussan	szusszan	[/V][Prs.NDef.3Pl]	0.9131046959000264	7016	n	n		2	vc	NA	NA	NA	NA	NA	nak	sussannak	szusszannak	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sussannak
tágít	tágít	[/V][Prs.NDef.2Sg]	1.6317403439495126	36705	t	t		2	vc	tágítas	tágítasz	as	110	-0.8915921992997328	s	tágíts	tágítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
tágít	tágít	[/V][Prs.NDef.2Sg]	1.6317403439495126	36705	t	t		2	vc	tágítas	tágítasz	as	110	-0.8915921992997328	s	tágíts	tágítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
öntöz	öntöz	[/V][Prs.NDef.2Sg]	1.7087271304519285	43824	z	z		2	vc	NA	NA	NA	NA	NA	öl	öntözöl	öntözöl	110	-0.8915921992997328	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	öntözöl
čettint	csettint	[/V][Prs.NDef.2Sg]	0.981728402515666	8217	nt	n	t	2	cc	čettintes	csettintesz	es	109	-0.8955583865173342	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	čettintes
čisol	csiszol	[/V][Prs.NDef.2Sg]	1.8205292333312395	56691	l	l		2	vc	NA	NA	NA	NA	NA	s	čisols	csiszolsz	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	čisols
čurgat	csurgat	[/V][Prs.NDef.3Pl]	0.9061158982491954	6904	t	t		2	vc	NA	NA	NA	NA	NA	nak	čurgatnak	csurgatnak	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	čurgatnak
čökkent	csökkent	[/V][Prs.NDef.2Sg]	3.104972005299955	1091332	nt	n	t	2	cc	čökkentes	csökkentesz	es	109	-0.8955583865173342	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	čökkentes
elnököl	elnököl	[/V][Prs.NDef.3Pl]	0.905234337449668	6890	l	l		3	vc	NA	NA	NA	NA	NA	nek	elnökölnek	elnökölnek	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	elnökölnek
füllent	füllent	[/V][Prs.NDef.2Sg]	0.6628418926152654	3943	nt	n	t	2	cc	füllentes	füllentesz	es	109	-0.8955583865173342	s	füllents	füllentsz	2	-2.6319548887939765	54.5	3.9982007016691985	TRUE	Prs.NDef.2Sg (mondas)	4096	test	füllents
füllent	füllent	[/V][Prs.NDef.2Sg]	0.6628418926152654	3943	nt	n	t	2	cc	füllentes	füllentesz	es	109	-0.8955583865173342	s	füllents	füllentsz	2	-2.6319548887939765	54.5	3.9982007016691985	TRUE	Prs.NDef.2Sg (mondas)	4096	test	füllents
ḏóḏít	gyógyít	[/V][Prs.1Sg›2]	2.2302182475963392	145614	t	t		2	vc	ḏóḏítalak	gyógyítalak	alak	109	-0.8955583865173342	lak	ḏóḏítlak	gyógyítlak	9	-1.978742375018633	12.11111111111111	2.4941233048929243	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
ḏóḏít	gyógyít	[/V][Prs.1Sg›2]	2.2302182475963392	145614	t	t		2	vc	ḏóḏítalak	gyógyítalak	alak	109	-0.8955583865173342	lak	ḏóḏítlak	gyógyítlak	9	-1.978742375018633	12.11111111111111	2.4941233048929243	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
hazaért	hazaért	[/V][Prs.NDef.2Pl]	-0.7370852320487241	157	rt	r	t	3	cc	hazaértetek	hazaértetek	etek	109	-0.8955583865173342	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	hazaértetek
heṉél	henyél	[/V][Prs.NDef.2Pl]	0.5247456637880406	2869	l	l		2	vc	NA	NA	NA	NA	NA	tek	heṉéltek	henyéltek	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	heṉéltek
kebelez	kebelez	[/V][Prs.NDef.2Pl]	0.7096774469840776	4392	z	z		3	vc	NA	NA	NA	NA	NA	tek	kebeleztek	kebeleztek	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	kebeleztek
kuššol	kussol	[/V][Prs.NDef.2Pl]	1.084716086766159	10416	l	l		2	vc	NA	NA	NA	NA	NA	tok	kuššoltok	kussoltok	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	kuššoltok
sövegel	szövegel	[/V][Prs.NDef.2Pl]	0.6710250479542725	4018	l	l		3	vc	NA	NA	NA	NA	NA	tek	sövegeltek	szövegeltek	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	sövegeltek
töröl	töröl	[/V][Prs.1Sg›2]	2.838910388154543	591419	l	l		2	vc	NA	NA	NA	NA	NA	lek	töröllek	töröllek	109	-0.8955583865173342	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	töröllek
verdeš	verdes	[/V][Prs.NDef.2Pl]	0.8974112920255112	6767	š	š		2	vc	NA	NA	NA	NA	NA	tek	verdeštek	verdestek	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	verdeštek
ápol	ápol	[/V][Prs.NDef.2Pl]	2.309365193482095	174723	l	l		2	vc	NA	NA	NA	NA	NA	tok	ápoltok	ápoltok	109	-0.8955583865173342	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	ápoltok
érdemel	érdemel	[/V][Prs.1Sg›2]	2.4378648517738712	234882	l	l		3	vc	NA	NA	NA	NA	NA	lek	érdemellek	érdemellek	109	-0.8955583865173342	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	érdemellek
üdvözít	üdvözít	[/V][Prs.1Sg›2]	1.0088742420674155	8747	t	t		3	vc	üdvözítelek	üdvözítelek	elek	109	-0.8955583865173342	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	üdvözítelek
beleš	beles	[/V][Prs.NDef.3Pl]	1.1499440305571724	12104	š	š		2	vc	NA	NA	NA	NA	NA	nek	belešnek	belesnek	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	belešnek
bitorol	bitorol	[/V][Prs.NDef.3Pl]	0.7380027185520764	4688	l	l		3	vc	NA	NA	NA	NA	NA	nak	bitorolnak	bitorolnak	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	bitorolnak
bossant	bosszant	[/V][Prs.NDef.2Sg]	1.6866614018736934	41653	nt	n	t	2	cc	bossantas	bosszantasz	as	108	-0.8995611289710082	s	bossants	bosszantsz	1	-2.932984884457958	108	4.68213122712422	TRUE	Prs.NDef.2Sg (mondas)	4096	test	bossants
bossant	bosszant	[/V][Prs.NDef.2Sg]	1.6866614018736934	41653	nt	n	t	2	cc	bossantas	bosszantasz	as	108	-0.8995611289710082	s	bossants	bosszantsz	1	-2.932984884457958	108	4.68213122712422	TRUE	Prs.NDef.2Sg (mondas)	4096	test	bossants
dob	dob	[/V][Prs.1Sg›2]	2.915980340549499	706261	b	b		1	vc	NA	NA	NA	NA	NA	lak	doblak	doblak	108	-0.8995611289710082	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	doblak
feḏelmez	fegyelmez	[/V][Prs.NDef.2Pl]	1.0988273868724123	10760	z	z		3	vc	NA	NA	NA	NA	NA	tek	feḏelmeztek	fegyelmeztek	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	feḏelmeztek
konfirmál	konfirmál	[/V][Prs.NDef.3Pl]	0.7359598499997759	4666	l	l		3	vc	NA	NA	NA	NA	NA	nak	konfirmálnak	konfirmálnak	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	konfirmálnak
kvalifikál	kvalifikál	[/V][Prs.NDef.3Pl]	1.2768249213274214	16211	l	l		4	vc	NA	NA	NA	NA	NA	nak	kvalifikálnak	kvalifikálnak	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kvalifikálnak
köṉököl	könyököl	[/V][Prs.NDef.2Sg]	0.9286092601859074	7271	l	l		3	vc	NA	NA	NA	NA	NA	s	köṉököls	könyökölsz	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	köṉököls
lelkešül	lelkesül	[/V][Prs.NDef.3Pl]	0.3588278030091612	1958	l	l		3	vc	NA	NA	NA	NA	NA	nek	lelkešülnek	lelkesülnek	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	lelkešülnek
nehezméṉez	nehezményez	[/V][Prs.NDef.3Pl]	1.3153072381723576	17713	z	z		4	vc	NA	NA	NA	NA	NA	nek	nehezméṉeznek	nehezményeznek	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	nehezméṉeznek
perget	perget	[/V][Prs.NDef.3Pl]	0.8507758112859662	6078	t	t		2	vc	NA	NA	NA	NA	NA	nek	pergetnek	pergetnek	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	pergetnek
rúg	rúg	[/V][Prs.NDef.2Pl]	2.3341492817168796	184984	g	g		1	vc	NA	NA	NA	NA	NA	tok	rúgtok	rúgtok	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	rúgtok
tetseleg	tetszeleg	[/V][Prs.NDef.2Sg]	1.1085262285013655	11003	g	g		3	vc	NA	NA	NA	NA	NA	s	tetselegs	tetszelegsz	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	tetselegs
varr	varr	[/V][Prs.NDef.2Pl]	2.1150449597688534	111694	rr	r	r	1	cc	NA	NA	NA	NA	NA	tok	varrtok	varrtok	108	-0.8995611289710082	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	varrtok
dug	dug	[/V][Prs.1Sg›2]	2.130479831522612	115735	g	g		1	vc	NA	NA	NA	NA	NA	lak	duglak	duglak	107	-0.9036011067727482	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	duglak
fedeztet	fedeztet	[/V][Prs.NDef.3Pl]	0.38403321659015366	2075	t	t		3	vc	NA	NA	NA	NA	NA	nek	fedeztetnek	fedeztetnek	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	fedeztetnek
féṉmášol	fénymásol	[/V][Prs.NDef.3Pl]	0.6895399779456104	4193	l	l		3	vc	NA	NA	NA	NA	NA	nak	féṉmášolnak	fénymásolnak	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	féṉmášolnak
gépešít	gépesít	[/V][Prs.NDef.3Pl]	0.8927656968900699	6695	t	t		3	vc	gépešítenek	gépesítenek	enek	107	-0.9036011067727482	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	gépešítenek
juttat	juttat	[/V][Prs.1Sg›2]	2.4697045615247997	252749	t	t		2	vc	NA	NA	NA	NA	NA	lak	juttatlak	juttatlak	107	-0.9036011067727482	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	juttatlak
košlat	koslat	[/V][Prs.NDef.3Pl]	0.25846613000693763	1554	t	t		2	vc	NA	NA	NA	NA	NA	nak	košlatnak	koslatnak	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	košlatnak
lehűt	lehűt	[/V][Prs.NDef.3Pl]	1.546172772521234	30141	t	t		2	vc	lehűtenek	lehűtenek	enek	107	-0.9036011067727482	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	lehűtenek
lerohad	lerohad	[/V][Prs.NDef.3Pl]	0.6189528109068794	3564	d	d		3	vc	NA	NA	NA	NA	NA	nak	lerohadnak	lerohadnak	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	lerohadnak
