lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
mond	mond	[/V][Prs.NDef.2Sg]	4.129447533832242	11546023	nd	n	d	1	cc	mondas	mondasz	as	39605	1.6647651331678863	s	monds	mondsz	407	-0.3233904752327378	97.30958230958232	4.577897466455785	TRUE	Prs.NDef.2Sg (mondas)	3816	test	monds
örvend	örvend	[/V][Prs.NDef.3Pl]	2.1193126646506104	112797	nd	n	d	2	cc	örvendenek	örvendenek	enek	18970	1.3450824464307047	nek	örvendnek	örvendnek	691	-0.09350683708375944	27.452966714905937	3.31247423916139	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	örvendnek
kering	kering	[/V][Prs.NDef.3Pl]	1.9960046439135095	84916	ng	n	g	2	cc	keringenek	keringenek	enek	15387	1.254169069327458	nek	keringnek	keringnek	532	-0.20707325216290967	28.922932330827063	3.3646347867157336	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	keringnek
rajong	rajong	[/V][Prs.NDef.3Pl]	2.0252970219361894	90841	ng	n	g	2	cc	rajonganak	rajonganak	anak	13803	1.2069886035265007	nak	rajongnak	rajongnak	309	-0.4430264050331232	44.66990291262136	3.7992999619258327	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	rajongnak
kösönt	köszönt	[/V][Prs.1Sg›2]	2.6232584999815622	359951	nt	n	t	2	cc	kösöntelek	köszöntelek	elek	11057	1.1106524251346128	lek	kösöntlek	köszöntlek	549	-0.1934125400078659	20.140255009107467	3.0027205490328712	TRUE	Prs.1Sg›2 (mondalak)	1583	test	kösöntlek
veršeng	verseng	[/V][Prs.NDef.3Pl]	1.673041590197379	40367	ng	n	g	2	cc	veršengenek	versengenek	enek	9319	1.0363844272755696	nek	veršengnek	versengnek	327	-0.4184371317976717	28.498470948012233	3.349850434888402	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	veršengnek
ért	ért	[/V][Prs.1Sg›2]	3.4293511043012694	2303223	rt	r	t	1	cc	értelek	értelek	elek	7233	0.9263335806391584	lek	értlek	értlek	128	-0.8257749148100895	56.5078125	4.034378902929664	TRUE	Prs.1Sg›2 (mondalak)	1583	test	értlek
tekint	tekint	[/V][Prs.NDef.2Sg]	3.253129436802632	1535021	nt	n	t	2	cc	tekintes	tekintesz	es	6947	0.9088124144163976	s	tekints	tekintsz	63	-1.133644335004376	110.26984126984128	4.702930464301348	TRUE	Prs.NDef.2Sg (mondas)	3816	test	tekints
tart	tart	[/V][Prs.1Sg›2]	3.987109835917599	8319452	rt	r	t	1	cc	tartalak	tartalak	alak	5730	0.8251697375094321	lak	tartlak	tartlak	91	-0.9739434921368644	62.96703296703296	4.142611303191935	TRUE	Prs.1Sg›2 (mondalak)	1583	test	tartlak
čeng	cseng	[/V][Prs.NDef.3Pl]	1.8314154384984305	58130	ng	n	g	1	cc	čengenek	csengenek	enek	4808	0.7489795745367253	nek	čengnek	csengnek	560	-0.18479685745175745	8.585714285714285	2.1500996924858486	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	čengnek
hord	hord	[/V][Prs.NDef.2Sg]	2.5559590570874056	308279	rd	r	d	1	cc	hordas	hordasz	as	4467	0.7170310680138807	s	hords	hordsz	62	-1.140593194959704	72.04838709677419	4.277337936307027	TRUE	Prs.NDef.2Sg (mondas)	3816	test	hords
tolong	tolong	[/V][Prs.NDef.3Pl]	1.2105607427804643	13917	ng	n	g	2	cc	tolonganak	tolonganak	anak	4170	0.6871511705157997	nak	tolongnak	tolongnak	316	-0.433297801839554	13.19620253164557	2.579929101205935	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	tolongnak
megért	megért	[/V][Prs.1Sg›2]	2.9406855700837777	747602	rt	r	t	2	cc	megértelek	megértelek	elek	3786	0.6451957251698202	lek	megértlek	megértlek	36	-1.3766823836906703	105.16666666666669	4.655546393313158	TRUE	Prs.1Sg›2 (mondalak)	1583	test	megértlek
áld	áld	[/V][Prs.1Sg›2]	1.9847463785340496	82743	ld	l	d	1	cc	áldalak	áldalak	alak	3776	0.6440471011680735	lak	áldlak	áldlak	203	-0.6254888465447449	18.600985221674875	2.923214548223604	TRUE	Prs.1Sg›2 (mondalak)	1583	test	áldlak
ságuld	száguld	[/V][Prs.NDef.3Pl]	1.6960677532704322	42565	ld	l	d	2	cc	ságuldanak	száguldanak	anak	3516	0.6130639819437764	nak	ságuldnak	száguldnak	32	-1.427834906138052	109.875	4.6993433560053415	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	ságuldnak
rajong	rajong	[/V][Prs.NDef.2Sg]	2.0252970219361894	90841	ng	n	g	2	cc	rajongas	rajongasz	as	202	-0.627633515011334	s	rajongs	rajongsz	3314	0.5873676196253601	0.06095353047676524	-2.7976435005853033	TRUE	Prs.NDef.2Sg (mondas)	3816	test	rajongs
sorong	szorong	[/V][Prs.NDef.3Pl]	1.6523630266366331	38490	ng	n	g	2	cc	soronganak	szoronganak	anak	3148	0.5650498392290692	nak	sorongnak	szorongnak	255	-0.5264447040240027	12.345098039215689	2.5132590643788677	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	sorongnak
veršeng	verseng	[/V][Prs.NDef.2Pl]	1.673041590197379	40367	ng	n	g	2	cc	veršengetek	versengetek	etek	34	-1.4015059674157029	tek	veršengtek	versengtek	3139	0.5638064312420846	0.01083147499203568	-4.525299032225792	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	veršengtek
ṉújt	nyújt	[/V][Prs.NDef.2Sg]	3.490448433130639	2651144	jt	j	t	1	cc	ṉújtas	nyújtasz	as	3112	0.5600547038596935	s	ṉújts	nyújtsz	53	-1.2087090148571689	58.716981132075475	4.0727289717461606	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ṉújts
árt	árt	[/V][Prs.NDef.2Sg]	2.658968559291343	390799	rt	r	t	1	cc	ártas	ártasz	as	2962	0.5386001697272318	s	árts	ártsz	46	-1.2702270527763837	64.3913043478261	4.164978598338649	TRUE	Prs.NDef.2Sg (mondas)	3816	test	árts
ajánl	ajánl	[/V][Prs.NDef.2Sg]	3.322595137004172	1801275	nl	n	l	2	cc	ajánlas	ajánlasz	as	2948	0.536542594729056	s	ajánls	ajánlsz	111	-0.8876619056713004	26.55855855855856	3.2793520519968933	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ajánls
bojong	bolyong	[/V][Prs.NDef.3Pl]	1.5543797744589725	30716	ng	n	g	2	cc	bojonganak	bolyonganak	anak	2855	0.522621228123909	nak	bojongnak	bolyongnak	273	-0.49682223741720183	10.457875457875458	2.347355326905151	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	bojongnak
zeng	zeng	[/V][Prs.NDef.3Pl]	1.7743979085034178	50978	ng	n	g	1	cc	zengenek	zengenek	enek	2728	0.5028594815264835	nek	zengnek	zengnek	995	0.06483819628776764	2.741708542713568	1.00858128180476	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	zengnek
örvend	örvend	[/V][Prs.NDef.2Pl]	2.1193126646506104	112797	nd	n	d	2	cc	örvendetek	örvendetek	etek	21	-1.6107655897240385	tek	örvendtek	örvendtek	2639	0.4884545057620919	0.00795755968169761	-4.833632898779901	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	örvendtek
mond	mond	[/V][Prs.NDef.2Pl]	4.129447533832242	11546023	nd	n	d	1	cc	mondotok	mondotok	otok	1909	0.34782104393570895	tok	mondtok	mondtok	2410	0.44903215811691055	0.7921161825726141	-0.2330472027589531	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	mondtok
küld	küld	[/V][Prs.1Sg›2]	3.329046184230405	1828231	ld	l	d	1	cc	küldelek	küldelek	elek	1871	0.33908890304205214	lek	küldlek	küldlek	68	-1.1004759717517214	27.514705882352946	3.314720621097983	TRUE	Prs.1Sg›2 (mondalak)	1583	test	küldlek
pillant	pillant	[/V][Prs.NDef.2Sg]	2.0275762625908595	91319	nt	n	t	2	cc	pillantas	pillantasz	as	1613	0.27464948293100366	s	pillants	pillantsz	22	-1.5905622036357516	73.31818181818181	4.294808624766893	TRUE	Prs.NDef.2Sg (mondas)	3816	test	pillants
felejt	felejt	[/V][Prs.NDef.2Sg]	2.6921814049054085	421858	jt	j	t	2	cc	felejtes	felejtesz	es	1564	0.2612518642658714	s	felejts	felejtsz	36	-1.3766823836906703	43.44444444444444	3.7714829826491463	TRUE	Prs.NDef.2Sg (mondas)	3816	test	felejts
jelent	jelent	[/V][Prs.NDef.2Sg]	3.848512349249592	6046405	nt	n	t	2	cc	jelentes	jelentesz	es	1524	0.25000008254562384	s	jelents	jelentsz	15	-1.756893625402277	101.6	4.6210435351443815	TRUE	Prs.NDef.2Sg (mondas)	3816	test	jelents
lézeng	lézeng	[/V][Prs.NDef.3Pl]	1.031557581621179	9216	ng	n	g	2	cc	lézengenek	lézengenek	enek	1404	0.21438222333582865	nek	lézengnek	lézengnek	73	-1.069662024337502	19.232876712328768	2.9566211434373653	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	lézengnek
lappang	lappang	[/V][Prs.NDef.3Pl]	1.2723819034085184	16046	ng	n	g	2	cc	lappanganak	lappanganak	anak	1369	0.20341856367603217	nak	lappangnak	lappangnak	187	-0.6611432779214589	7.320855614973262	1.9907272084338623	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	lappangnak
zeng	zeng	[/V][Prs.NDef.2Pl]	1.7743979085034178	50978	ng	n	g	1	cc	zengetek	zengetek	etek	12	-1.853803638410333	tek	zengtek	zengtek	1349	0.1970270652139464	0.00889547813194959	-4.722212206419756	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	zengtek
kong	kong	[/V][Prs.NDef.3Pl]	1.684612987091838	41457	ng	n	g	1	cc	konganak	konganak	anak	1304	0.18229270693794355	nak	kongnak	kongnak	305	-0.448685045111172	4.275409836065574	1.4528799658791869	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	kongnak
töpreng	töpreng	[/V][Prs.NDef.3Pl]	1.6971377584013545	42670	ng	n	g	2	cc	töprengenek	töprengenek	enek	1241	0.16078689704077198	nek	töprengnek	töprengnek	32	-1.427834906138052	38.78125	3.657936882404881	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	töprengnek
leng	leng	[/V][Prs.NDef.3Pl]	1.7526762559372897	48491	ng	n	g	1	cc	lengenek	lengenek	enek	1199	0.1458342986408908	nek	lengnek	lengnek	279	-0.48738068118436023	4.297491039426523	1.4580313732061487	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	lengnek
sorong	szorong	[/V][Prs.NDef.2Sg]	1.6523630266366331	38490	ng	n	g	2	cc	sorongas	szorongasz	as	45	-1.279772370682614	s	sorongs	szorongsz	1184	0.14036681792894318	0.03800675675675676	-3.2699913256736313	TRUE	Prs.NDef.2Sg (mondas)	3816	test	sorongs
ront	ront	[/V][Prs.NDef.2Sg]	2.498256616638663	269924	nt	n	t	1	cc	rontas	rontasz	as	1174	0.13668321245363788	s	ronts	rontsz	9	-1.978742375018633	130.44444444444446	4.870947423051822	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ronts
küld	küld	[/V][Prs.NDef.2Pl]	3.329046184230405	1828231	ld	l	d	1	cc	küldötök	küldötök	ötök	145	-0.771616882222983	tök	küldtök	küldtök	1155	0.12959709977020528	0.12554112554112554	-2.0751218805353195	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	küldtök
čüng	csüng	[/V][Prs.NDef.3Pl]	1.166350393228	12570	ng	n	g	1	cc	čüngenek	csüngenek	enek	1121	0.11662072813701536	nek	čüngnek	csüngnek	773	-0.04480539053963291	1.4501940491591203	0.37169737448473794	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	čüngnek
bánt	bánt	[/V][Prs.NDef.2Sg]	2.302654646830123	172044	nt	n	t	1	cc	bántas	bántasz	as	1065	0.09436472331679864	s	bánts	bántsz	21	-1.6107655897240385	50.714285714285715	3.9262076404201025	TRUE	Prs.NDef.2Sg (mondas)	3816	test	bánts
kiált	kiált	[/V][Prs.NDef.2Sg]	2.355172642073583	194159	lt	l	t	2	cc	kiáltas	kiáltasz	as	1024	0.0773150721818541	s	kiálts	kiáltsz	12	-1.853803638410333	85.33333333333333	4.446565155811452	TRUE	Prs.NDef.2Sg (mondas)	3816	test	kiálts
ujjong	ujjong	[/V][Prs.NDef.3Pl]	1.3958430545563227	21322	ng	n	g	2	cc	ujjonganak	ujjonganak	anak	950	0.04473872083088993	nak	ujjongnak	ujjongnak	118	-0.8611028771518324	8.05084745762712	2.085777360128922	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	ujjongnak
fetreng	fetreng	[/V][Prs.NDef.3Pl]	1.1845515482523803	13108	ng	n	g	2	cc	fetrengenek	fetrengenek	enek	947	0.0433650945453156	nek	fetrengnek	fetrengnek	38	-1.3532012878411477	24.92105263157895	3.215712933459693	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	fetrengnek
terjeng	terjeng	[/V][Prs.NDef.3Pl]	1.144782605924099	11961	ng	n	g	2	cc	terjengenek	terjengenek	enek	945	0.04244692405130512	nek	terjengnek	terjengnek	330	-0.4144709445800704	2.863636363636364	1.052092273033217	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	terjengnek
int	int	[/V][Prs.1Sg›2]	2.329181328593249	182880	nt	n	t	1	cc	intelek	intelek	elek	896	0.0193231252041674	lek	intlek	intlek	114	-0.8760800331214852	7.859649122807017	2.061741964580435	TRUE	Prs.1Sg›2 (mondalak)	1583	test	intlek
šejt	sejt	[/V][Prs.NDef.2Sg]	2.9107709750098145	697840	jt	j	t	1	cc	šejtes	sejtesz	es	862	0.00252238136675494	s	šejts	sejtsz	41	-1.3202010277382223	21.02439024390244	3.0456832039593853	TRUE	Prs.NDef.2Sg (mondas)	3816	test	šejts
küzd	küzd	[/V][Prs.NDef.2Pl]	2.8842471998392543	656496	zd	z	d	1	cc	küzdötök	küzdötök	ötök	860	0.00151356678560985	tök	küzdtök	küzdtök	23	-1.571257048440365	37.391304347826086	3.621438173318403	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	küzdtök
bánt	bánt	[/V][Prs.1Sg›2]	2.302654646830123	172044	nt	n	t	1	cc	bántalak	bántalak	alak	855	-0.00101876972978518	lak	bántlak	bántlak	178	-0.6825648821490639	4.803370786516854	1.569317918644675	TRUE	Prs.1Sg›2 (mondalak)	1583	test	bántlak
tátong	tátong	[/V][Prs.NDef.3Pl]	1.285314241427215	16531	ng	n	g	2	cc	tátonganak	tátonganak	anak	828	-0.0149545476730777	nak	tátongnak	tátongnak	324	-0.4224398742513457	2.5555555555555554	0.9382696385929302	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	tátongnak
töpreng	töpreng	[/V][Prs.NDef.2Sg]	1.6971377584013545	42670	ng	n	g	2	cc	töprenges	töprengesz	es	88	-0.9885022123077892	s	töprengs	töprengsz	827	-0.01547937490541114	0.1064087061668682	-2.2404678805454847	TRUE	Prs.NDef.2Sg (mondas)	3816	test	töprengs
old	old	[/V][Prs.NDef.2Sg]	2.8249058973828483	572652	ld	l	d	1	cc	oldas	oldasz	as	825	-0.01653093590803274	s	olds	oldsz	8	-2.0298948974660145	103.125	4.6359418446548455	TRUE	Prs.NDef.2Sg (mondas)	3816	test	olds
ḏújt	gyújt	[/V][Prs.NDef.2Sg]	2.117290442944573	112273	jt	j	t	1	cc	ḏújtas	gyújtasz	as	819	-0.01970098269753937	s	ḏújts	gyújtsz	7	-2.087886844443701	117	4.762173934797756	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ḏújts
ejt	ejt	[/V][Prs.NDef.2Sg]	2.54627650321544	301482	jt	j	t	1	cc	ejtes	ejtesz	es	807	-0.0261113497358874	s	ejts	ejtsz	10	-1.9329848844579576	80.7	4.390738575275903	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ejts
čeng	cseng	[/V][Prs.NDef.2Pl]	1.8314154384984305	58130	ng	n	g	1	cc	čengetek	csengetek	etek	220	-0.5905622036357516	tek	čengtek	csengtek	762	-0.05102991311835734	0.2887139107611549	-1.2423190093342846	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	čengtek
őrjöng	őrjöng	[/V][Prs.NDef.3Pl]	1.1505535667721816	12121	ng	n	g	2	cc	őrjöngenek	őrjöngenek	enek	750	-0.05792362106625776	nek	őrjöngnek	őrjöngnek	110	-0.8915921992997328	6.818181818181818	1.91959284073794	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	őrjöngnek
mond	mond	[/V][Prs.1Sg›2]	4.129447533832242	11546023	nd	n	d	1	cc	mondalak	mondalak	alak	740	-0.06375316472698163	lak	mondlak	mondlak	26	-1.5180115364871398	28.46153846153846	3.3485536481767335	TRUE	Prs.1Sg›2 (mondalak)	1583	test	mondlak
zajong	zajong	[/V][Prs.NDef.3Pl]	0.8742117762529894	6415	ng	n	g	2	cc	zajonganak	zajonganak	anak	689	-0.09476566255033204	nak	zajongnak	zajongnak	122	-0.8466250537832096	5.647540983606557	1.731220226280402	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	zajongnak
dühöng	dühöng	[/V][Prs.NDef.3Pl]	1.3723234834061857	20198	ng	n	g	2	cc	dühöngenek	dühöngenek	enek	649	-0.12074018765758858	nek	dühöngnek	dühöngnek	155	-0.7426531862876663	4.187096774193549	1.4320075997848434	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	dühöngnek
dereng	dereng	[/V][Prs.NDef.3Pl]	1.2369245574431114	14788	ng	n	g	2	cc	derengenek	derengenek	enek	617	-0.14269972042471618	nek	derengnek	derengnek	76	-1.0521712921771664	8.118421052631579	2.094135683619057	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	derengnek
čapong	csapong	[/V][Prs.NDef.3Pl]	0.9335977926055912	7355	ng	n	g	2	cc	čaponganak	csaponganak	anak	592	-0.16066317773503802	nak	čapongnak	csapongnak	165	-0.7155009402440515	3.587878787878788	1.277561160983425	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	čapongnak
int	int	[/V][Prs.NDef.2Sg]	2.329181328593249	182880	nt	n	t	1	cc	intes	intesz	es	576	-0.1725624010347458	s	ints	intsz	15	-1.756893625402277	38.4	3.648057459593681	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ints
félt	félt	[/V][Prs.1Sg›2]	2.065662355068752	99689	lt	l	t	1	cc	féltelek	féltelek	elek	560	-0.18479685745175745	lek	féltlek	féltlek	46	-1.2702270527763837	12.173913043478262	2.4992953872401	TRUE	Prs.1Sg›2 (mondalak)	1583	test	féltlek
ring	ring	[/V][Prs.NDef.3Pl]	1.9599496550527609	78151	ng	n	g	1	cc	ringanak	ringanak	anak	557	-0.1871296892842289	nak	ringnak	ringnak	164	-0.71814103641026	3.3963414634146343	1.2226988121030855	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	ringnak
leng	leng	[/V][Prs.NDef.2Pl]	1.7526762559372897	48491	ng	n	g	1	cc	lengetek	lengetek	etek	183	-0.6705337947275284	tek	lengtek	lengtek	554	-0.18947511972952813	0.3303249097472924	-1.107678533905863	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	lengtek
töpreng	töpreng	[/V][Prs.NDef.2Pl]	1.6971377584013545	42670	ng	n	g	2	cc	töprengetek	töprengetek	etek	6	-2.1548336340743144	tek	töprengtek	töprengtek	524	-0.21365359747423115	0.01145038167938931	-4.4697322150929875	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	töprengtek
áld	áld	[/V][Prs.NDef.3Pl]	1.9847463785340496	82743	ld	l	d	1	cc	áldanak	áldanak	anak	519	-0.21781752660949996	nak	áldnak	áldnak	14	-1.7868568487797198	37.07142857142857	3.61284655355063	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	áldnak
üvölt	üvölt	[/V][Prs.NDef.2Sg]	1.8333164000862288	58385	lt	l	t	2	cc	üvöltes	üvöltesz	es	494	-0.2392579355343109	s	üvölts	üvöltsz	8	-2.0298948974660145	61.75	4.123093975508087	TRUE	Prs.NDef.2Sg (mondas)	3816	test	üvölts
fetreng	fetreng	[/V][Prs.NDef.2Pl]	1.1845515482523803	13108	ng	n	g	2	cc	fetrengetek	fetrengetek	etek	10	-1.9329848844579576	tek	fetrengtek	fetrengtek	482	-0.2499378462191083	0.02074688796680498	-3.8753590210565543	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	fetrengtek
hajlong	hajlong	[/V][Prs.NDef.3Pl]	0.787339832959484	5252	ng	n	g	2	cc	hajlonganak	hajlonganak	anak	480	-0.2517436470823706	nak	hajlongnak	hajlongnak	146	-0.7686320286735208	3.287671232876712	1.1901794821936	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	hajlongnak
felejt	felejt	[/V][Prs.1Sg›2]	2.6921814049054085	421858	jt	j	t	2	cc	felejtelek	felejtelek	elek	476	-0.25537793173746465	lek	felejtlek	felejtlek	89	-0.983594877813045	5.348314606741573	1.67678148449928	TRUE	Prs.1Sg›2 (mondalak)	1583	test	felejtlek
šért	sért	[/V][Prs.NDef.2Sg]	2.445578344004525	239091	rt	r	t	1	cc	šértes	sértesz	es	475	-0.2562912748330913	s	šérts	sértsz	6	-2.1548336340743144	79.16666666666667	4.371555334806586	TRUE	Prs.NDef.2Sg (mondas)	3816	test	šérts
fárast	fáraszt	[/V][Prs.1Sg›2]	1.459131449358052	24667	st	s	t	2	cc	fárastalak	fárasztalak	alak	473	-0.2581237437201463	lak	fárastlak	fárasztlak	13	-1.819041532151121	36.38461538461539	3.5941460310303963	TRUE	Prs.1Sg›2 (mondalak)	1583	test	fárastlak
žong	zsong	[/V][Prs.NDef.3Pl]	0.9725411639770906	8045	ng	n	g	1	cc	žonganak	zsonganak	anak	470	-0.2608870265222404	nak	žongnak	zsongnak	273	-0.49682223741720183	1.7216117216117215	0.5432608995191446	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	žongnak
feseng	feszeng	[/V][Prs.NDef.3Pl]	1.1022046244504902	10844	ng	n	g	2	cc	fesengenek	feszengenek	enek	452	-0.2778464496465757	nek	fesengnek	feszengnek	145	-0.771616882222983	3.117241379310345	1.1369484374116567	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	fesengnek
ellentmond	ellentmond	[/V][Prs.NDef.2Sg]	1.8501894968434336	60698	nd	n	d	3	cc	ellentmondas	ellentmondasz	as	438	-0.29151077395385827	s	ellentmonds	ellentmondsz	12	-1.853803638410333	36.5	3.597312260588446	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ellentmonds
óhajt	óhajt	[/V][Prs.NDef.2Sg]	1.6797460062903842	40995	jt	j	t	2	cc	óhajtas	óhajtasz	as	423	-0.30664451708291546	s	óhajts	óhajtsz	30	-1.4558636297382954	14.1	2.6461747973841225	TRUE	Prs.NDef.2Sg (mondas)	3816	test	óhajts
mereng	mereng	[/V][Prs.NDef.3Pl]	1.2914445773647398	16766	ng	n	g	2	cc	merengenek	merengenek	enek	421	-0.30870278862228956	nek	merengnek	merengnek	80	-1.0298948974660145	5.2625	1.6606061990085	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	merengnek
lázong	lázong	[/V][Prs.NDef.3Pl]	0.478803120085911	2581	ng	n	g	2	cc	lázonganak	lázonganak	anak	404	-0.3266035193473528	nak	lázongnak	lázongnak	27	-1.5016211202989704	14.962962962962964	2.705578011956821	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	lázongnak
hőzöng	hőzöng	[/V][Prs.NDef.3Pl]	0.5271609330337924	2885	ng	n	g	2	cc	hőzöngenek	hőzöngenek	enek	402	-0.32875883137348777	nek	hőzöngnek	hőzöngnek	20	-1.6319548887939763	20.1	3.0007198150650303	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	hőzöngnek
bojong	bolyong	[/V][Prs.NDef.2Sg]	1.5543797744589725	30716	ng	n	g	2	cc	bojongas	bolyongasz	as	58	-1.169556890895021	s	bojongs	bolyongsz	376	-0.3577970395302968	0.15425531914893617	-1.869146132843475	TRUE	Prs.NDef.2Sg (mondas)	3816	test	bojongs
ságuld	száguld	[/V][Prs.NDef.2Sg]	1.6960677532704322	42565	ld	l	d	2	cc	ságuldas	száguldasz	as	369	-0.3659585182988975	s	ságulds	száguldsz	3	-2.455863629738295	123	4.812184355372417	TRUE	Prs.NDef.2Sg (mondas)	3816	test	ságulds
kezd	kezd	[/V][Prs.1Sg›2]	3.772113864625659	5071060	zd	z	d	1	cc	kezdelek	kezdelek	elek	368	-0.36713706578444016	lek	kezdlek	kezdlek	23	-1.571257048440365	16	2.772588722239781	TRUE	Prs.1Sg›2 (mondalak)	1583	test	kezdlek
šóhajt	sóhajt	[/V][Prs.NDef.2Sg]	1.812815728087108	55693	jt	j	t	2	cc	šóhajtas	sóhajtasz	as	352	-0.3864422209798268	s	šóhajts	sóhajtsz	13	-1.819041532151121	27.076923076923077	3.2986818181365605	TRUE	Prs.NDef.2Sg (mondas)	3816	test	šóhajts
šért	sért	[/V][Prs.1Sg›2]	2.445578344004525	239091	rt	r	t	1	cc	šértelek	sértelek	elek	319	-0.4291942014007767	lek	šértlek	sértlek	19	-1.654231283505129	16.789473684210527	2.820752123618404	TRUE	Prs.1Sg›2 (mondalak)	1583	test	šértlek
mereng	mereng	[/V][Prs.NDef.2Sg]	1.2914445773647398	16766	ng	n	g	2	cc	merenges	merengesz	es	12	-1.853803638410333	s	merengs	merengsz	307	-0.4458465089807714	0.03908794788273615	-3.241941097799197	TRUE	Prs.NDef.2Sg (mondas)	3816	test	merengs
dühöng	dühöng	[/V][Prs.NDef.2Sg]	1.3723234834061857	20198	ng	n	g	2	cc	dühönges	dühöngesz	es	27	-1.5016211202989704	s	dühöngs	dühöngsz	303	-0.4515422559556528	0.0891089108910891	-2.41789593950504	TRUE	Prs.NDef.2Sg (mondas)	3816	test	dühöngs
rajong	rajong	[/V][Prs.NDef.2Pl]	2.0252970219361894	90841	ng	n	g	2	cc	rajongotok	rajongotok	otok	32	-1.427834906138052	tok	rajongtok	rajongtok	298	-0.4587686203817026	0.10738255033557048	-2.231357583705678	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	rajongtok
feseng	feszeng	[/V][Prs.NDef.2Pl]	1.1022046244504902	10844	ng	n	g	2	cc	fesengetek	feszengetek	etek	2	-2.6319548887939765	tek	fesengtek	feszengtek	289	-0.47208704170141	0.00692041522491349	-4.973279507552487	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	fesengtek
hord	hord	[/V][Prs.NDef.2Pl]	2.5559590570874056	308279	rd	r	d	1	cc	hordotok	hordotok	otok	94	-0.9598570308582592	tok	hordtok	hordtok	279	-0.48738068118436023	0.33691756272401435	-1.0879169995513618	TRUE	Prs.NDef.2Pl (mondotok)	3155	test	hordtok
feseng	feszeng	[/V][Prs.NDef.2Sg]	1.1022046244504902	10844	ng	n	g	2	cc	fesenges	feszengesz	es	30	-1.4558636297382954	s	fesengs	feszengsz	259	-0.519685120376706	0.11583011583011583	-2.1556306800373823	TRUE	Prs.NDef.2Sg (mondas)	3816	test	fesengs
pang	pang	[/V][Prs.NDef.3Pl]	0.8573002795752839	6170	ng	n	g	1	cc	panganak	panganak	anak	258	-0.5213651784947277	nak	pangnak	pangnak	34	-1.4015059674157029	7.588235294117647	2.026599060305456	TRUE	Prs.NDef.3Pl (mondanak)	4830	test	pangnak
