lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	suffix_init	trigram	bigram1	bigram2	type
kiált	kiált	[/V][Prs.1Sg›2]	2.355172642073583	194159	lt	l	t	2	kiáltalak	kiáltalak	alak	5	-2.234014880121939	lak	kiáltlak	kiáltlak	4	-2.3309248931299953	1.25	0.22314355131420976	TRUE	1Sg›2 (rajongalak)	228	l	ltl	lt	tl	linking vowel varies
kukkant	kukkant	[/V][Prs.NDef.2Pl]	0.995564582543706	8483	nt	n	t	2	kukkantotok	kukkantotok	otok	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
kólint	kólint	[/V][Prs.1Sg›2]	0.27866951609522456	1628	nt	n	t	2	kólintalak	kólintalak	alak	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	nt	NA	linking vowel always
körbeért	körbeért	[/V][Prs.NDef.2Pl]	-1.427834906138052	32	rt	r	t	3	körbeértetek	körbeértetek	etek	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	rt	NA	linking vowel always
megdöbbent	megdöbbent	[/V][Prs.NDef.2Pl]	1.3803971731201916	20577	nt	n	t	3	megdöbbentetek	megdöbbentetek	etek	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
ṉiffant	nyiffant	[/V][Prs.NDef.3Pl]	-0.5674968995670582	232	nt	n	t	2	ṉiffantanak	nyiffantanak	anak	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
ṉuvast	nyuvaszt	[/V][Prs.NDef.3Pl]	-0.5509678418830894	241	st	s	t	2	ṉuvastanak	nyuvasztanak	anak	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
olvast	olvaszt	[/V][Prs.NDef.2Pl]	1.807117150142854	54967	st	s	t	2	olvastotok	olvasztotok	otok	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
poṯṯant	pottyant	[/V][Prs.NDef.2Sg]	0.7604782427615733	4937	nt	n	t	2	poṯṯantas	pottyantasz	as	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
poṯṯant	pottyant	[/V][Prs.1Sg›2]	0.7604782427615733	4937	nt	n	t	2	NA	NA	NA	NA	NA	lak	poṯṯantlak	pottyantlak	5	-2.234014880121939	NA	NA	FALSE	1Sg›2 (rajongalak)	228	l	ntl	nt	tl	linking vowel never
riast	riaszt	[/V][Prs.NDef.2Pl]	1.8228823519462607	56999	st	s	t	2	riastotok	riasztotok	otok	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
rémist	rémiszt	[/V][Prs.NDef.2Sg]	0.8152806882107829	5601	st	s	t	2	rémistes	rémisztesz	es	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
tekint	tekint	[/V][Prs.NDef.2Pl]	3.253129436802632	1535021	nt	n	t	2	tekintetek	tekintetek	etek	5	-2.234014880121939	tek	tekinttek	tekinttek	3	-2.455863629738295	1.6666666666666667	0.5108256237659907	TRUE	2Pl (rajongotok)	268	t	ntt	nt	tt	linking vowel varies
žibbast	zsibbaszt	[/V][Prs.1Sg›2]	0.02366369474724546	905	st	s	t	2	žibbastalak	zsibbasztalak	alak	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
žong	zsong	[/V][Prs.NDef.2Sg]	0.9725411639770906	8045	ng	n	g	1	žongas	zsongasz	as	3	-2.455863629738295	s	žongs	zsongsz	5	-2.234014880121939	0.6	-0.5108256237659907	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
zökkent	zökkent	[/V][Prs.NDef.2Sg]	0.802614015240222	5440	nt	n	t	2	zökkentes	zökkentesz	es	5	-2.234014880121939	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
alvast	alvaszt	[/V][Prs.NDef.3Pl]	-0.983594877813045	89	st	s	t	2	alvastanak	alvasztanak	anak	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
billent	billent	[/V][Prs.NDef.2Pl]	1.2721111631205262	16036	nt	n	t	2	billentetek	billentetek	etek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
čavarint	csavarint	[/V][Prs.NDef.2Sg]	-0.01970098269753937	819	nt	n	t	3	čavarintas	csavarintasz	as	4	-2.3309248931299953	s	čavarints	csavarintsz	1	-2.932984884457958	4	1.3862943611198906	TRUE	2Sg (rajongasz)	438	s	nts	nt	ts	linking vowel varies
erjest	erjeszt	[/V][Prs.NDef.2Pl]	0.9300404117715124	7295	st	s	t	2	erjestetek	erjesztetek	etek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
fejlest	fejleszt	[/V][Prs.1Sg›2]	2.9435296996301	752514	st	s	t	2	fejlestelek	fejlesztelek	elek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
foḏast	fogyaszt	[/V][Prs.1Sg›2]	2.9152615186654556	705093	st	s	t	2	foḏastalak	fogyasztalak	alak	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
forrong	forrong	[/V][Prs.NDef.2Pl]	0.7458975302127779	4774	ng	n	g	2	NA	NA	NA	NA	NA	tok	forrongtok	forrongtok	4	-2.3309248931299953	NA	NA	FALSE	2Pl (rajongotok)	268	t	ngt	ng	gt	linking vowel never
fullast	fullaszt	[/V][Prs.NDef.2Sg]	0.3806714621600735	2059	st	s	t	2	fullastas	fullasztasz	as	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
füllent	füllent	[/V][Prs.NDef.2Pl]	0.6628418926152654	3943	nt	n	t	2	füllentetek	füllentetek	etek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
füllest	fülleszt	[/V][Prs.NDef.3Pl]	-0.8876619056713004	111	st	s	t	2	füllestenek	füllesztenek	enek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
füröst	füröszt	[/V][Prs.NDef.2Sg]	0.5572546007883294	3092	st	s	t	2	füröstes	fürösztesz	es	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
horkant	horkant	[/V][Prs.NDef.2Sg]	0.16322970088844735	1248	nt	n	t	2	horkantas	horkantasz	as	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
ing	ing	[/V][Prs.NDef.2Pl]	2.180008663585595	129716	ng	n	g	1	ingotok	ingotok	otok	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	ng	NA	linking vowel always
kaffant	kaffant	[/V][Prs.NDef.3Pl]	-1.019171032074241	82	nt	n	t	2	kaffantanak	kaffantanak	anak	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
kiriṯṯent	kirittyent	[/V][Prs.NDef.3Pl]	-0.43744054691150935	313	nt	n	t	3	kiriṯṯentenek	kirittyentenek	enek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
leölt	leölt	[/V][Prs.NDef.3Pl]	0.5241397418454509	2865	lt	l	t	2	leöltenek	leöltenek	enek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	lt	NA	linking vowel always
leölt	leölt	[/V][Prs.NDef.2Sg]	0.5241397418454509	2865	lt	l	t	2	leöltes	leöltesz	es	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	lt	NA	linking vowel always
loččant	loccsant	[/V][Prs.NDef.2Sg]	-0.04593050640700087	771	nt	n	t	2	loččantas	loccsantasz	as	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
marast	maraszt	[/V][Prs.NDef.3Pl]	0.00951922171012292	876	st	s	t	2	marastanak	marasztanak	anak	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
megrettent	megrettent	[/V][Prs.NDef.2Pl]	0.09599282075082018	1069	nt	n	t	3	megrettentetek	megrettentetek	etek	4	-2.3309248931299953	tek	megrettenttek	megrettenttek	3	-2.455863629738295	1.3333333333333333	0.28768207245178085	TRUE	2Pl (rajongotok)	268	t	ntt	nt	tt	linking vowel varies
méjest	mélyeszt	[/V][Prs.NDef.2Sg]	0.435487953982404	2336	st	s	t	2	méjestes	mélyesztesz	es	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
odaért	odaért	[/V][Prs.NDef.2Sg]	-0.5385332036317415	248	rt	r	t	3	NA	NA	NA	NA	NA	s	odaérts	odaértsz	4	-2.3309248931299953	NA	NA	FALSE	2Sg (rajongasz)	438	s	rts	rt	ts	linking vowel never
pang	pang	[/V][Prs.NDef.2Pl]	0.8573002795752839	6170	ng	n	g	1	NA	NA	NA	NA	NA	tok	pangtok	pangtok	4	-2.3309248931299953	NA	NA	FALSE	2Pl (rajongotok)	268	t	ngt	ng	gt	linking vowel never
pišlant	pislant	[/V][Prs.NDef.2Pl]	0.4486715981278291	2408	nt	n	t	2	pišlantotok	pislantotok	otok	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
porlast	porlaszt	[/V][Prs.NDef.2Sg]	0.7020965515529153	4316	st	s	t	2	porlastas	porlasztasz	as	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
pukkant	pukkant	[/V][Prs.NDef.2Sg]	-0.2054436274294014	534	nt	n	t	2	pukkantas	pukkantasz	as	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
riṯṯent	rittyent	[/V][Prs.NDef.2Pl]	0.7603902665672274	4936	nt	n	t	2	riṯṯentetek	rittyentetek	etek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
ront	ront	[/V][Prs.1Sg›2]	2.498256616638663	269924	nt	n	t	1	rontalak	rontalak	alak	3	-2.455863629738295	lak	rontlak	rontlak	4	-2.3309248931299953	0.75	-0.2876820724517809	TRUE	1Sg›2 (rajongalak)	228	l	ntl	nt	tl	linking vowel varies
ráért	ráért	[/V][Prs.NDef.2Sg]	-0.9934656318393392	87	rt	r	t	2	NA	NA	NA	NA	NA	s	ráérts	ráértsz	4	-2.3309248931299953	NA	NA	FALSE	2Sg (rajongasz)	438	s	rts	rt	ts	linking vowel never
sakast	szakaszt	[/V][Prs.NDef.2Sg]	0.4360453373511952	2339	st	s	t	2	sakastas	szakasztasz	as	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
sellent	szellent	[/V][Prs.NDef.2Pl]	0.3218048029392521	1798	nt	n	t	2	sellentetek	szellentetek	etek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
šüjjest	süllyeszt	[/V][Prs.NDef.2Pl]	1.4007847164155167	21566	st	s	t	2	šüjjestetek	süllyesztetek	etek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
teremt	teremt	[/V][Prs.1Sg›2]	2.9969798872652507	851069	mt	m	t	2	NA	NA	NA	NA	NA	lek	teremtlek	teremtlek	4	-2.3309248931299953	NA	NA	FALSE	1Sg›2 (rajongalak)	228	l	mtl	mt	tl	linking vowel never
terjest	terjeszt	[/V][Prs.1Sg›2]	2.4984882437993483	270068	st	s	t	2	terjestelek	terjesztelek	elek	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
ugrast	ugraszt	[/V][Prs.NDef.2Sg]	0.8064292182407374	5488	st	s	t	2	ugrastas	ugrasztasz	as	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
višong	visong	[/V][Prs.NDef.2Pl]	0.3176790350052857	1781	ng	n	g	2	NA	NA	NA	NA	NA	tok	višongtok	visongtok	4	-2.3309248931299953	NA	NA	FALSE	2Pl (rajongotok)	268	t	ngt	ng	gt	linking vowel never
ömlest	ömleszt	[/V][Prs.NDef.2Sg]	1.0226066659477666	9028	st	s	t	2	ömlestes	ömlesztesz	es	4	-2.3309248931299953	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
beleölt	beleölt	[/V][Prs.NDef.2Sg]	0.15692022698144012	1230	lt	l	t	3	beleöltes	beleöltesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	lt	NA	linking vowel always
báḏast	bágyaszt	[/V][Prs.NDef.3Pl]	-0.7128767964179027	166	st	s	t	2	báḏastanak	bágyasztanak	anak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
dagast	dagaszt	[/V][Prs.NDef.2Pl]	1.4185795307461468	22468	st	s	t	2	dagastotok	dagasztotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
dong	dong	[/V][Prs.NDef.2Sg]	0.9073721747453984	6924	ng	n	g	1	dongas	dongasz	as	1	-2.932984884457958	s	dongs	dongsz	3	-2.455863629738295	0.3333333333333333	-1.0986122886681098	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
döglest	dögleszt	[/V][Prs.NDef.3Pl]	-0.6924356361753581	174	st	s	t	2	döglestenek	döglesztenek	enek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
erṉest	ernyeszt	[/V][Prs.NDef.3Pl]	-0.5230517611266633	257	st	s	t	2	erṉestenek	ernyesztenek	enek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
erṉest	ernyeszt	[/V][Prs.NDef.2Sg]	-0.5230517611266633	257	st	s	t	2	erṉestes	ernyesztesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
felbujt	felbujt	[/V][Prs.NDef.2Sg]	-0.02023158078663485	818	jt	j	t	2	felbujtas	felbujtasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	jt	NA	linking vowel always
felšért	felsért	[/V][Prs.NDef.3Pl]	0.7555239231985634	4881	rt	r	t	2	felšértenek	felsértenek	enek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	rt	NA	linking vowel always
fold	fold	[/V][Prs.1Sg›2]	1.3591603833561636	19595	ld	l	d	1	foldalak	foldalak	alak	3	-2.455863629738295	lak	foldlak	foldlak	1	-2.932984884457958	3	1.0986122886681098	TRUE	1Sg›2 (rajongalak)	228	l	ldl	ld	dl	linking vowel varies
görṉest	görnyeszt	[/V][Prs.NDef.3Pl]	-0.6407288131014818	196	st	s	t	2	görṉestenek	görnyesztenek	enek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
hazaért	hazaért	[/V][Prs.NDef.2Sg]	-0.7370852320487241	157	rt	r	t	3	NA	NA	NA	NA	NA	s	hazaérts	hazaértsz	3	-2.455863629738295	NA	NA	FALSE	2Sg (rajongasz)	438	s	rts	rt	ts	linking vowel never
horpast	horpaszt	[/V][Prs.NDef.2Sg]	-0.11873728872603764	652	st	s	t	2	horpastas	horpasztasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
kačint	kacsint	[/V][Prs.NDef.2Pl]	1.3762192952124497	20380	nt	n	t	2	kačintotok	kacsintotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
kelest	keleszt	[/V][Prs.NDef.2Pl]	1.463231903833014	24901	st	s	t	2	kelestetek	kelesztetek	etek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
kepest	kepeszt	[/V][Prs.NDef.2Pl]	-0.20870901485716883	530	st	s	t	2	kepestetek	kepesztetek	etek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
koccant	koccant	[/V][Prs.NDef.3Pl]	-0.4458465089807714	307	nt	n	t	2	koccantanak	koccantanak	anak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
kólint	kólint	[/V][Prs.NDef.2Sg]	0.27866951609522456	1628	nt	n	t	2	kólintas	kólintasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
köhent	köhent	[/V][Prs.NDef.2Sg]	-1.0035659587436652	85	nt	n	t	2	köhentes	köhentesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
küzd	küzd	[/V][Prs.1Sg›2]	2.8842471998392543	656496	zd	z	d	1	küzdelek	küzdelek	elek	3	-2.455863629738295	lek	küzdlek	küzdlek	1	-2.932984884457958	3	1.0986122886681098	TRUE	1Sg›2 (rajongalak)	228	l	zdl	zd	dl	linking vowel varies
loṯṯant	lottyant	[/V][Prs.NDef.3Pl]	-1.3532012878411477	38	nt	n	t	2	loṯṯantanak	lottyantanak	anak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
lukast	lukaszt	[/V][Prs.NDef.3Pl]	-0.30973559406005735	420	st	s	t	2	lukastanak	lukasztanak	anak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
megdöbbent	megdöbbent	[/V][Prs.1Sg›2]	1.3803971731201916	20577	nt	n	t	3	megdöbbentelek	megdöbbentelek	elek	3	-2.455863629738295	lek	megdöbbentlek	megdöbbentlek	1	-2.932984884457958	3	1.0986122886681098	TRUE	1Sg›2 (rajongalak)	228	l	ntl	nt	tl	linking vowel varies
meghökkent	meghökkent	[/V][Prs.NDef.2Pl]	0.7318450566851327	4622	nt	n	t	3	meghökkentetek	meghökkentetek	etek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
menest	meneszt	[/V][Prs.NDef.2Sg]	1.30284645295256	17212	st	s	t	2	menestes	menesztesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
mets	metsz	[/V][Prs.1Sg›2]	1.660411957842249	39210	ts	t	s	1	metselek	metszelek	elek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	ts	NA	linking vowel always
mulast	mulaszt	[/V][Prs.1Sg›2]	1.5291884202488326	28985	st	s	t	2	mulastalak	mulasztalak	alak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
ṉilvántart	nyilvántart	[/V][Prs.NDef.2Sg]	1.7962285175679678	53606	rt	r	t	3	ṉilvántartas	nyilvántartasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	rt	NA	linking vowel always
ṉomast	nyomaszt	[/V][Prs.1Sg›2]	1.3612608316801604	19690	st	s	t	2	ṉomastalak	nyomasztalak	alak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
ṉuvast	nyuvaszt	[/V][Prs.1Sg›2]	-0.5509678418830894	241	st	s	t	2	ṉuvastalak	nyuvasztalak	alak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
reng	reng	[/V][Prs.NDef.2Sg]	1.2320515955366076	14623	ng	n	g	1	renges	rengesz	es	3	-2.455863629738295	s	rengs	rengsz	3	-2.455863629738295	1	0	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
robbant	robbant	[/V][Prs.NDef.2Pl]	1.758706491233094	49169	nt	n	t	2	robbantotok	robbantotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
šercint	sercint	[/V][Prs.NDef.2Sg]	-0.4616931733990192	296	nt	n	t	2	šercintes	sercintesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
šerkent	serkent	[/V][Prs.NDef.2Pl]	2.050384267520748	96243	nt	n	t	2	šerkentetek	serkentetek	etek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
šikkant	sikkant	[/V][Prs.NDef.2Sg]	-0.01917103207424114	820	nt	n	t	2	šikkantas	sikkantasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
šikolt	sikolt	[/V][Prs.1Sg›2]	1.0121388856641615	8813	lt	l	t	2	šikoltalak	sikoltalak	alak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	lt	NA	linking vowel always
šuhint	suhint	[/V][Prs.NDef.2Pl]	0.7173226386739786	4470	nt	n	t	2	šuhintotok	suhintotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
sakajt	szakajt	[/V][Prs.NDef.2Sg]	-0.1384968377987882	623	jt	j	t	2	sakajtas	szakajtasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	jt	NA	linking vowel always
salajt	szalajt	[/V][Prs.NDef.2Sg]	0.31938263000194106	1788	jt	j	t	2	salajtas	szalajtasz	as	3	-2.455863629738295	s	salajts	szalajtsz	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	2Sg (rajongasz)	438	s	jts	jt	ts	linking vowel varies
salast	szalaszt	[/V][Prs.1Sg›2]	1.165866422570047	12556	st	s	t	2	NA	NA	NA	NA	NA	lak	salastlak	szalasztlak	3	-2.455863629738295	NA	NA	FALSE	1Sg›2 (rajongalak)	228	l	stl	st	tl	linking vowel never
sippant	szippant	[/V][Prs.NDef.2Pl]	1.4127220368204705	22167	nt	n	t	2	sippantotok	szippantotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
sussant	szusszant	[/V][Prs.NDef.2Sg]	-0.2934983951893718	436	nt	n	t	2	sussantas	szusszantasz	as	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
sánt	szánt	[/V][Prs.NDef.2Pl]	2.6324130648880937	367619	nt	n	t	1	sántotok	szántotok	otok	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
tapint	tapint	[/V][Prs.1Sg›2]	1.2683849248851644	15899	nt	n	t	2	tapintalak	tapintalak	alak	3	-2.455863629738295	lak	tapintlak	tapintlak	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	1Sg›2 (rajongalak)	228	l	ntl	nt	tl	linking vowel varies
teng	teng	[/V][Prs.NDef.2Sg]	1.0082283031273636	8734	ng	n	g	1	tenges	tengesz	es	3	-2.455863629738295	s	tengs	tengsz	3	-2.455863629738295	1	0	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
tüssent	tüsszent	[/V][Prs.NDef.2Pl]	0.8046847428986841	5466	nt	n	t	2	tüssentetek	tüsszentetek	etek	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
züllest	zülleszt	[/V][Prs.NDef.2Sg]	0.5057156484427785	2746	st	s	t	2	züllestes	züllesztesz	es	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
árt	árt	[/V][Prs.1Sg›2]	2.658968559291343	390799	rt	r	t	1	ártalak	ártalak	alak	3	-2.455863629738295	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	rt	NA	linking vowel always
