segment1	segment2	dist
ṯ	o	0.9761904761904762
ṯ	ó	0.9761904761904762
ṯ	ö	0.9545454545454546
ṯ	ő	0.9545454545454546
ṯ	p	0.7407407407407407
ṯ	r	0.8387096774193549
ṯ	s	0.6451612903225806
ṯ	š	0.7647058823529411
ṯ	t	0.09090909090909094
ṯ	ṯ	0
ṯ	u	0.975
ṯ	ú	0.975
ṯ	ü	0.9545454545454546
ṯ	ű	0.9545454545454546
ṯ	v	0.9333333333333333
ṯ	z	0.7837837837837838
ṯ	ž	0.8461538461538461
u	a	0.7741935483870968
u	á	0.8484848484848485
u	b	0.9444444444444444
u	c	0.9761904761904762
u	č	0.975609756097561
u	d	0.9787234042553191
u	ḏ	0.9782608695652174
u	e	0.8918918918918919
u	é	0.9210526315789473
u	f	0.875
u	g	0.935483870967742
u	h	0.92
u	i	0.7714285714285715
u	í	0.868421052631579
u	j	0.9411764705882353
u	k	0.9310344827586207
u	l	0.9428571428571428
u	m	0.9375
u	n	0.975
u	ṉ	0.975
u	o	0.48275862068965514
u	ó	0.7058823529411764
u	ö	0.7297297297297297
u	ő	0.825
u	p	0.9393939393939394
u	r	0.9428571428571428
u	s	0.9512195121951219
u	š	0.9512195121951219
u	t	0.9761904761904762
u	ṯ	0.975
u	u	0
u	ú	0.5517241379310345
u	ü	0.5757575757575757
u	ű	0.7631578947368421
u	v	0.8620689655172413
u	z	0.9545454545454546
u	ž	0.9545454545454546
ú	a	0.8484848484848485
ú	á	0.7741935483870968
ú	b	0.9444444444444444
ú	c	0.9761904761904762
ú	č	0.975609756097561
ú	d	0.9787234042553191
ú	ḏ	0.9782608695652174
ú	e	0.9210526315789473
ú	é	0.8918918918918919
ú	f	0.875
ú	g	0.935483870967742
ú	h	0.92
ú	i	0.868421052631579
ú	í	0.7714285714285715
ú	j	0.9411764705882353
ú	k	0.9310344827586207
ú	l	0.9428571428571428
ú	m	0.9375
ú	n	0.975
ú	ṉ	0.975
ú	o	0.7058823529411764
ú	ó	0.48275862068965514
ú	ö	0.825
ú	ő	0.7297297297297297
ú	p	0.9393939393939394
ú	r	0.9428571428571428
ú	s	0.9512195121951219
ú	š	0.9512195121951219
ú	t	0.9761904761904762
ú	ṯ	0.975
ú	u	0.5517241379310345
ú	ú	0
ú	ü	0.7631578947368421
ú	ű	0.5757575757575757
ú	v	0.8620689655172413
ú	z	0.9545454545454546
ú	ž	0.9545454545454546
ü	a	0.8974358974358975
ü	á	0.925
ü	b	0.9512195121951219
ü	c	0.9565217391304348
ü	č	0.9555555555555556
ü	d	0.9607843137254902
ü	ḏ	0.96
ü	e	0.7894736842105263
ü	é	0.85
ü	f	0.8918918918918919
ü	g	0.972972972972973
ü	h	0.9333333333333333
ü	i	0.5
ü	í	0.736842105263158
ü	j	0.8918918918918919
ü	k	0.9714285714285714
ü	l	0.8947368421052632
ü	m	0.9459459459459459
ü	n	0.9545454545454546
ü	ṉ	0.9545454545454546
ü	o	0.7435897435897436
ü	ó	0.8333333333333334
ü	ö	0.47058823529411764
ü	ő	0.7
ü	p	0.9473684210526316
ü	r	0.8947368421052632
ü	s	0.9090909090909091
ü	š	0.9090909090909091
ü	t	0.9565217391304348
ü	ṯ	0.9545454545454546
ü	u	0.5757575757575757
ü	ú	0.7631578947368421
ü	ü	0
ü	ű	0.5555555555555556
ü	v	0.8823529411764706
ü	z	0.9148936170212766
ü	ž	0.9148936170212766
ű	a	0.925
ű	á	0.8974358974358975
ű	b	0.9512195121951219
ű	c	0.9565217391304348
ű	č	0.9555555555555556
ű	d	0.9607843137254902
ű	ḏ	0.96
ű	e	0.85
ű	é	0.7894736842105263
ű	f	0.8918918918918919
ű	g	0.972972972972973
ű	h	0.9333333333333333
ű	i	0.736842105263158
ű	í	0.5
ű	j	0.8918918918918919
ű	k	0.9714285714285714
ű	l	0.8947368421052632
ű	m	0.9459459459459459
ű	n	0.9545454545454546
ű	ṉ	0.9545454545454546
ű	o	0.8333333333333334
ű	ó	0.7435897435897436
ű	ö	0.7
ű	ő	0.47058823529411764
ű	p	0.9473684210526316
ű	r	0.8947368421052632
ű	s	0.9090909090909091
ű	š	0.9090909090909091
ű	t	0.9565217391304348
ű	ṯ	0.9545454545454546
ű	u	0.7631578947368421
ű	ú	0.5757575757575757
ű	ü	0.5555555555555556
ű	ű	0
ű	v	0.8823529411764706
ű	z	0.9148936170212766
ű	ž	0.9148936170212766
v	a	0.9259259259259259
v	á	0.9259259259259259
v	b	0.7391304347826086
v	c	0.9375
v	č	0.935483870967742
v	d	0.9166666666666666
v	ḏ	0.9142857142857143
v	e	0.9333333333333333
v	é	0.9333333333333333
v	f	0.5789473684210527
v	g	0.8571428571428572
v	h	0.7142857142857143
v	i	0.9375
v	í	0.9375
v	j	0.8260869565217391
v	k	0.9
v	l	0.8333333333333334
v	m	0.6842105263157895
v	n	0.896551724137931
v	ṉ	0.896551724137931
v	o	0.8709677419354839
v	ó	0.8709677419354839
v	ö	0.8823529411764706
v	ő	0.8823529411764706
v	p	0.8181818181818181
v	r	0.8333333333333334
v	s	0.8666666666666667
v	š	0.8666666666666667
v	t	0.9375
v	ṯ	0.9333333333333333
v	u	0.8620689655172413
v	ú	0.8620689655172413
v	ü	0.8823529411764706
v	ű	0.8823529411764706
v	v	0
v	z	0.8064516129032258
v	ž	0.8064516129032258
z	a	0.95
z	á	0.95
z	b	0.8648648648648649
z	c	0.7948717948717949
z	č	0.85
z	d	0.631578947368421
z	ḏ	0.7560975609756098
z	e	0.9024390243902439
z	é	0.9024390243902439
z	f	0.8235294117647058
z	g	0.84375
z	h	0.76
z	i	0.9069767441860466
z	í	0.9069767441860466
z	j	0.75
z	k	0.90625
z	l	0.6774193548387097
z	m	0.9142857142857143
z	n	0.7837837837837838
z	ṉ	0.8461538461538461
z	o	0.9565217391304348
z	ó	0.9565217391304348
z	ö	0.9148936170212766
z	ő	0.9148936170212766
z	p	0.9166666666666666
z	r	0.6774193548387097
z	s	0.4838709677419355
z	š	0.6571428571428571
z	t	0.7948717948717949
z	ṯ	0.7837837837837838
z	u	0.9545454545454546
z	ú	0.9545454545454546
z	ü	0.9148936170212766
z	ű	0.9148936170212766
z	v	0.8064516129032258
z	z	0
z	ž	0.4375
ž	a	0.95
ž	á	0.95
ž	b	0.8648648648648649
ž	c	0.8536585365853658
ž	č	0.7894736842105263
ž	d	0.7619047619047619
ž	ḏ	0.6216216216216216
ž	e	0.9024390243902439
ž	é	0.9024390243902439
ž	f	0.8235294117647058
ž	g	0.84375
ž	h	0.76
ž	i	0.9069767441860466
ž	í	0.9069767441860466
ž	j	0.6666666666666667
ž	k	0.90625
ž	l	0.7575757575757576
ž	m	0.9142857142857143
ž	n	0.8461538461538461
ž	ṉ	0.7837837837837838
ž	o	0.9565217391304348
ž	ó	0.9565217391304348
ž	ö	0.9148936170212766
ž	ő	0.9148936170212766
ž	p	0.9166666666666666
ž	r	0.7575757575757576
ž	s	0.6571428571428571
ž	š	0.4838709677419355
ž	t	0.8536585365853658
ž	ṯ	0.8461538461538461
ž	u	0.9545454545454546
ž	ú	0.9545454545454546
ž	ü	0.9148936170212766
ž	ű	0.9148936170212766
ž	v	0.8064516129032258
ž	z	0.4375
ž	ž	0
a	 	1
á	 	1
b	 	1
c	 	1
č	 	1
d	 	1
ḏ	 	1
e	 	1
é	 	1
f	 	1
g	 	1
h	 	1
i	 	1
í	 	1
j	 	1
k	 	1
l	 	1
m	 	1
n	 	1
ṉ	 	1
o	 	1
ó	 	1
ö	 	1
ő	 	1
p	 	1
r	 	1
s	 	1
š	 	1
t	 	1
ṯ	 	1
u	 	1
ú	 	1
ü	 	1
ű	 	1
v	 	1
z	 	1
ž	 	1
 	a	1
 	á	1
 	b	1
 	c	1
 	č	1
 	d	1
 	ḏ	1
 	e	1
 	é	1
 	f	1
 	g	1
 	h	1
 	i	1
 	í	1
 	j	1
 	k	1
 	l	1
 	m	1
 	n	1
 	ṉ	1
 	o	1
 	ó	1
 	ö	1
 	ő	1
 	p	1
 	r	1
 	s	1
 	š	1
 	t	1
 	ṯ	1
 	u	1
 	ú	1
 	ü	1
 	ű	1
 	v	1
 	z	1
 	ž	1
