word1	word2	segment1	segment2	dist	phon_dist	length
üvölt	gerjest	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	"[""g"", ""e"", ""r"", ""j"", ""e"", ""s"", ""t""]"	[1.0, 0.7894736842105263, 1.0, 0.8260869565217391, 0.6470588235294117, 0.6428571428571428, 0.0]	4.905476607118819	7
üvölt	vest	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""-"", ""v"", ""e"", ""s"", ""t""]"	[1.0, 0.0, 0.6470588235294117, 0.6428571428571428, 0.0]	2.2899159663865545	5
üvölt	kelt	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""-"", ""k"", ""e"", ""l"", ""t""]"	[1.0, 0.9, 0.6470588235294117, 0.0, 0.0]	2.5470588235294116	5
üvölt	riast	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""r"", ""i"", ""a"", ""s"", ""t""]"	[0.8947368421052632, 0.9375, 0.8378378378378378, 0.6428571428571428, 0.0]	3.312931822800244	5
üvölt	állong	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[1.0, 0.8947368421052632, 0.8333333333333334, 0.6, 0.7142857142857143, 0.8275862068965517]	4.869942096620862	6
üvölt	füröst	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""f"", ""ü"", ""r"", ""ö"", ""s"", ""t""]"	[1.0, 0.0, 0.8333333333333334, 0.0, 0.6428571428571428, 0.0]	2.4761904761904763	6
üvölt	támast	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""t"", ""á"", ""m"", ""a"", ""s"", ""t""]"	[1.0, 0.925, 0.6842105263157895, 0.8378378378378378, 0.6428571428571428, 0.0]	4.08990550701077	6
üvölt	sánt	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""-"", ""s"", ""á"", ""n"", ""t""]"	[1.0, 0.8666666666666667, 0.8974358974358975, 0.7142857142857143, 0.0]	3.4783882783882785	5
üvölt	önt	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""-"", ""-"", ""ö"", ""n"", ""t""]"	[1.0, 1.0, 0.0, 0.7142857142857143, 0.0]	2.7142857142857144	5
üvölt	billent	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	"[""b"", ""i"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[1.0, 0.5, 1.0, 0.8333333333333334, 0.6470588235294117, 0.7142857142857143, 0.0]	4.69467787114846	7
üvölt	dülöng	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""d"", ""ü"", ""l"", ""ö"", ""n"", ""g""]"	[1.0, 0.0, 0.8333333333333334, 0.0, 0.7142857142857143, 0.8275862068965517]	3.3752052545155995	6
üvölt	firkant	"[""-"", ""ü"", ""v"", ""-"", ""ö"", ""l"", ""t""]"	"[""f"", ""i"", ""r"", ""k"", ""a"", ""n"", ""t""]"	[1.0, 0.5, 0.8333333333333334, 1.0, 0.8378378378378378, 0.7142857142857143, 0.0]	4.885456885456886	7
üvölt	rikolt	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""r"", ""i"", ""k"", ""o"", ""l"", ""t""]"	[1.0, 0.5, 0.9, 0.6, 0.0, 0.0]	3.0	6
üvölt	villong	"[""ü"", ""v"", ""ö"", ""-"", ""l"", ""-"", ""t"", ""-""]"	"[""-"", ""v"", ""i"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[1.0, 0.0, 0.6666666666666667, 1.0, 0.0, 1.0, 0.7647058823529411, 1.0]	5.431372549019608	8
üvölt	šerkent	"[""-"", ""ü"", ""v"", ""-"", ""ö"", ""l"", ""t""]"	"[""š"", ""e"", ""r"", ""k"", ""e"", ""n"", ""t""]"	[1.0, 0.7894736842105263, 0.8333333333333334, 1.0, 0.6470588235294117, 0.7142857142857143, 0.0]	4.984151555358985	7
üvölt	beleért	"[""-"", ""ü"", ""v"", ""ö"", ""-"", ""l"", ""t""]"	"[""b"", ""e"", ""l"", ""e"", ""é"", ""r"", ""t""]"	[1.0, 0.7894736842105263, 0.8333333333333334, 0.6470588235294117, 1.0, 0.11764705882352944, 0.0]	4.3875128998968	7
üvölt	cuppant	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	"[""c"", ""u"", ""p"", ""p"", ""a"", ""n"", ""t""]"	[1.0, 0.5757575757575757, 1.0, 0.8181818181818181, 0.8378378378378378, 0.7142857142857143, 0.0]	4.946062946062946	7
üvölt	vesejt	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""v"", ""e"", ""s"", ""e"", ""j"", ""t""]"	[1.0, 0.7894736842105263, 0.8666666666666667, 0.6470588235294117, 0.44999999999999996, 0.0]	3.753199174406604	6
üvölt	ölt	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""-"", ""-"", ""ö"", ""l"", ""t""]"	[1.0, 1.0, 0.0, 0.0, 0.0]	2.0	5
üvölt	čavarint	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""-"", ""-"", ""t""]"	"[""č"", ""a"", ""v"", ""a"", ""r"", ""i"", ""n"", ""t""]"	[1.0, 0.8974358974358975, 0.0, 0.8378378378378378, 0.11764705882352944, 1.0, 1.0, 0.0]	4.8529207940972645	8
üvölt	fold	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""-"", ""f"", ""o"", ""l"", ""d""]"	[1.0, 0.5789473684210527, 0.6, 0.0, 0.5588235294117647]	2.7377708978328172	5
üvölt	megdöbbent	"[""-"", ""ü"", ""v"", ""-"", ""ö"", ""-"", ""-"", ""-"", ""l"", ""t""]"	"[""m"", ""e"", ""g"", ""d"", ""ö"", ""b"", ""b"", ""e"", ""n"", ""t""]"	[1.0, 0.7894736842105263, 0.8571428571428572, 1.0, 0.0, 1.0, 1.0, 1.0, 0.7142857142857143, 0.0]	7.360902255639098	10
üvölt	salajt	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""s"", ""a"", ""l"", ""a"", ""j"", ""t""]"	[1.0, 0.8974358974358975, 0.8333333333333334, 0.8378378378378378, 0.44999999999999996, 0.0]	4.018607068607069	6
üvölt	tapint	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""t"", ""a"", ""p"", ""i"", ""n"", ""t""]"	[1.0, 0.8974358974358975, 0.8181818181818181, 0.6666666666666667, 0.7142857142857143, 0.0]	4.096570096570097	6
üvölt	meghökkent	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""-"", ""-"", ""-"", ""l"", ""t""]"	"[""m"", ""e"", ""g"", ""h"", ""ö"", ""k"", ""k"", ""e"", ""n"", ""t""]"	[1.0, 0.7894736842105263, 1.0, 0.7142857142857143, 0.0, 1.0, 1.0, 1.0, 0.7142857142857143, 0.0]	7.218045112781955	10
üvölt	rettent	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	"[""r"", ""e"", ""t"", ""t"", ""e"", ""n"", ""t""]"	[1.0, 0.7894736842105263, 1.0, 0.9375, 0.6470588235294117, 0.7142857142857143, 0.0]	5.088318222025653	7
üvölt	šetteng	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	"[""š"", ""e"", ""t"", ""t"", ""e"", ""n"", ""g""]"	[1.0, 0.7894736842105263, 1.0, 0.9375, 0.6470588235294117, 0.7142857142857143, 0.8275862068965517]	5.915904428922205	7
üvölt	fejt	"[""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""-"", ""f"", ""e"", ""j"", ""t""]"	[1.0, 0.5789473684210527, 0.6470588235294117, 0.44999999999999996, 0.0]	2.6760061919504645	5
üvölt	függest	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	"[""f"", ""ü"", ""g"", ""g"", ""e"", ""s"", ""t""]"	[1.0, 0.0, 1.0, 0.8571428571428572, 0.6470588235294117, 0.6428571428571428, 0.0]	4.147058823529411	7
üvölt	marast	"[""-"", ""ü"", ""v"", ""ö"", ""l"", ""t""]"	"[""m"", ""a"", ""r"", ""a"", ""s"", ""t""]"	[1.0, 0.8974358974358975, 0.8333333333333334, 0.8378378378378378, 0.6428571428571428, 0.0]	4.211464211464211	6
üvölt	rikkant	"[""-"", ""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	"[""r"", ""i"", ""k"", ""k"", ""a"", ""n"", ""t""]"	[1.0, 0.5, 1.0, 0.9, 0.8378378378378378, 0.7142857142857143, 0.0]	4.9521235521235525	7
hajlong	šért	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""š"", ""é"", ""-"", ""r"", ""-"", ""t"", ""-""]"	[0.7272727272727273, 0.8064516129032258, 1.0, 0.11764705882352944, 1.0, 0.7647058823529411, 1.0]	5.416077281352424	7
hajlong	fárast	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""f"", ""á"", ""-"", ""r"", ""a"", ""s"", ""t""]"	[0.6, 0.5833333333333333, 1.0, 0.11764705882352944, 0.6206896551724138, 0.8648648648648649, 0.8275862068965517]	4.614121119090693	7
hajlong	žong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""ž"", ""-"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.6666666666666667, 1.0, 0.0, 0.0, 0.0]	3.666666666666667	7
hajlong	feseng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""f"", ""e"", ""-"", ""s"", ""e"", ""n"", ""g""]"	[0.6, 0.6296296296296297, 1.0, 0.6428571428571428, 0.8378378378378378, 0.0, 0.0]	3.71032461032461	7
hajlong	ellentmond	"[""h"", ""a"", ""j"", ""-"", ""l"", ""-"", ""-"", ""o"", ""n"", ""g""]"	"[""e"", ""l"", ""l"", ""e"", ""n"", ""t"", ""m"", ""o"", ""n"", ""d""]"	[0.9166666666666666, 0.935483870967742, 0.44999999999999996, 1.0, 0.7142857142857143, 1.0, 1.0, 0.0, 0.0, 0.7]	6.716436251920123	10
hajlong	óhajt	"[""-"", ""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""ó"", ""h"", ""a"", ""j"", ""-"", ""-"", ""t"", ""-""]"	[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.7647058823529411, 1.0]	4.764705882352941	8
hajlong	mereng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""m"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	[0.8823529411764706, 0.6296296296296297, 1.0, 0.11764705882352944, 0.8378378378378378, 0.0, 0.0]	3.4674674674674675	7
hajlong	lázong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""l"", ""á"", ""-"", ""z"", ""o"", ""n"", ""g""]"	[0.7777777777777778, 0.5833333333333333, 1.0, 0.6774193548387097, 0.0, 0.0, 0.0]	3.0385304659498207	7
hajlong	hőzöng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""h"", ""-"", ""ő"", ""z"", ""ö"", ""n"", ""g""]"	[0.0, 1.0, 0.8918918918918919, 0.6774193548387097, 0.6, 0.0, 0.0]	3.1693112467306017	7
hajlong	kezd	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""k"", ""e"", ""-"", ""z"", ""-"", ""d"", ""-""]"	[0.7692307692307692, 0.6296296296296297, 1.0, 0.6774193548387097, 1.0, 0.5757575757575757, 1.0]	5.652037329456684	7
hajlong	šóhajt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""š"", ""ó"", ""h"", ""-"", ""a"", ""j"", ""t""]"	[0.7272727272727273, 0.7878787878787878, 0.7647058823529411, 1.0, 0.6206896551724138, 0.7931034482758621, 0.8275862068965517]	5.521236707849283	7
hajlong	pang	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""p"", ""a"", ""-"", ""-"", ""-"", ""n"", ""g""]"	[0.8235294117647058, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]	3.8235294117647056	7
hajlong	teng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""t"", ""e"", ""-"", ""-"", ""-"", ""n"", ""g""]"	[0.88, 0.6296296296296297, 1.0, 1.0, 1.0, 0.0, 0.0]	4.50962962962963	7
hajlong	forrong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""f"", ""o"", ""r"", ""r"", ""o"", ""n"", ""g""]"	[0.6, 0.6206896551724138, 0.44999999999999996, 0.11764705882352944, 0.0, 0.0, 0.0]	1.7883367139959432	7
hajlong	ránt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""r"", ""á"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.11764705882352944, 0.7878787878787878, 0.0, 0.8275862068965517]	4.733112053598869	7
hajlong	tüssent	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""t"", ""ü"", ""s"", ""s"", ""e"", ""n"", ""t""]"	[0.88, 0.8974358974358975, 0.7241379310344828, 0.6428571428571428, 0.8378378378378378, 0.0, 0.8275862068965517]	4.8098550160619125	7
hajlong	döng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""d"", ""ö"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.868421052631579, 0.6, 0.0, 0.0]	4.468421052631578	7
hajlong	borzong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""b"", ""o"", ""r"", ""z"", ""o"", ""n"", ""g""]"	[0.85, 0.6206896551724138, 0.44999999999999996, 0.6774193548387097, 0.0, 0.0, 0.0]	2.5981090100111235	7
hajlong	kereng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""k"", ""e"", ""-"", ""r"", ""e"", ""n"", ""g""]"	[0.7692307692307692, 0.6296296296296297, 1.0, 0.11764705882352944, 0.8378378378378378, 0.0, 0.0]	3.354345295521766	7
hajlong	višong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""v"", ""i"", ""š"", ""-"", ""o"", ""n"", ""g""]"	[0.7142857142857143, 0.8181818181818181, 0.6296296296296297, 1.0, 0.0, 0.0, 0.0]	3.162097162097162	7
hajlong	dong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""d"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.868421052631579, 0.0, 0.0, 0.0]	3.8684210526315788	7
hajlong	told	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""t"", ""o"", ""-"", ""l"", ""-"", ""d"", ""-""]"	[0.88, 0.6206896551724138, 1.0, 0.0, 1.0, 0.5757575757575757, 1.0]	5.07644723092999	7
hajlong	ing	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""i"", ""-"", ""-"", ""-"", ""n"", ""g""]"	[1.0, 0.8181818181818181, 1.0, 1.0, 1.0, 0.0, 0.0]	4.818181818181818	7
hajlong	erest	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""e"", ""-"", ""r"", ""e"", ""s"", ""t""]"	[1.0, 0.6296296296296297, 1.0, 0.11764705882352944, 0.8378378378378378, 0.8648648648648649, 0.8275862068965517]	5.277565598052414	7
hajlong	žibong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""ž"", ""i"", ""b"", ""-"", ""o"", ""n"", ""g""]"	[0.76, 0.8181818181818181, 0.9333333333333333, 1.0, 0.0, 0.0, 0.0]	3.5115151515151517	7
hajlong	čelleng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""č"", ""e"", ""l"", ""l"", ""e"", ""n"", ""g""]"	[0.875, 0.6296296296296297, 0.44999999999999996, 0.0, 0.8378378378378378, 0.0, 0.0]	2.7924674674674677	7
hajlong	olt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""o"", ""-"", ""l"", ""-"", ""t"", ""-""]"	[1.0, 0.6206896551724138, 1.0, 0.0, 1.0, 0.7647058823529411, 1.0]	5.385395537525355	7
hajlong	tilt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""t"", ""i"", ""-"", ""l"", ""-"", ""t"", ""-""]"	[0.88, 0.8181818181818181, 1.0, 0.0, 1.0, 0.7647058823529411, 1.0]	5.462887700534759	7
hajlong	sippant	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""s"", ""i"", ""p"", ""p"", ""a"", ""n"", ""t""]"	[0.7272727272727273, 0.8181818181818181, 0.9259259259259259, 0.9285714285714286, 0.6206896551724138, 0.0, 0.8275862068965517]	4.848227762020866	7
hajlong	jajong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""j"", ""a"", ""j"", ""-"", ""o"", ""n"", ""g""]"	[0.7647058823529411, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]	1.7647058823529411	7
hajlong	végrehajt	"[""h"", ""a"", ""j"", ""l"", ""-"", ""-"", ""o"", ""n"", ""g""]"	"[""v"", ""é"", ""g"", ""r"", ""e"", ""h"", ""a"", ""j"", ""t""]"	[0.7142857142857143, 0.8064516129032258, 0.92, 0.11764705882352944, 1.0, 1.0, 0.6206896551724138, 0.7931034482758621, 0.8275862068965517]	6.799763696357297	9
hajlong	ment	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""m"", ""e"", ""-"", ""-"", ""-"", ""n"", ""t""]"	[0.8823529411764706, 0.6296296296296297, 1.0, 1.0, 1.0, 0.0, 0.8275862068965517]	5.339568777702652	7
hajlong	kíšért	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""k"", ""í"", ""š"", ""é"", ""-"", ""r"", ""t""]"	[0.7692307692307692, 0.8857142857142857, 0.6296296296296297, 0.875, 1.0, 0.7142857142857143, 0.8275862068965517]	5.70144660575695	7
hajlong	érint	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""é"", ""-"", ""r"", ""i"", ""n"", ""t""]"	[1.0, 0.8064516129032258, 1.0, 0.11764705882352944, 0.8461538461538461, 0.0, 0.8275862068965517]	4.597838724777153	7
hajlong	šújt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""š"", ""ú"", ""j"", ""-"", ""-"", ""t"", ""-""]"	[0.7272727272727273, 0.8484848484848485, 0.0, 1.0, 1.0, 0.7647058823529411, 1.0]	5.340463458110516	7
hajlong	füllent	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""f"", ""ü"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[0.6, 0.8974358974358975, 0.44999999999999996, 0.0, 0.8378378378378378, 0.0, 0.8275862068965517]	3.612859942170287	7
hajlong	bossant	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""b"", ""o"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[0.85, 0.6206896551724138, 0.7241379310344828, 0.6428571428571428, 0.6206896551724138, 0.0, 0.8275862068965517]	4.285960591133005	7
hajlong	pussant	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""p"", ""u"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[0.8235294117647058, 0.7741935483870968, 0.7241379310344828, 0.6428571428571428, 0.6206896551724138, 0.0, 0.8275862068965517]	4.412993896112393	7
hajlong	árast	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""á"", ""-"", ""r"", ""a"", ""s"", ""t""]"	[1.0, 0.5833333333333333, 1.0, 0.11764705882352944, 0.6206896551724138, 0.8648648648648649, 0.8275862068965517]	5.014121119090692	7
hajlong	hint	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""h"", ""i"", ""-"", ""-"", ""-"", ""n"", ""t""]"	[0.0, 0.8181818181818181, 1.0, 1.0, 1.0, 0.0, 0.8275862068965517]	4.64576802507837	7
hajlong	rejt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""r"", ""e"", ""j"", ""-"", ""-"", ""t"", ""-""]"	[0.7777777777777778, 0.6296296296296297, 0.0, 1.0, 1.0, 0.7647058823529411, 1.0]	5.172113289760349	7
hajlong	tölt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""t"", ""ö"", ""-"", ""l"", ""-"", ""t"", ""-""]"	[0.88, 0.8378378378378378, 1.0, 0.0, 1.0, 0.7647058823529411, 1.0]	5.482543720190779	7
hajlong	sállong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""s"", ""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.7272727272727273, 0.5833333333333333, 0.44999999999999996, 0.0, 0.0, 0.0, 0.0]	1.7606060606060605	7
hajlong	ömleng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""ö"", ""m"", ""l"", ""e"", ""n"", ""g""]"	[1.0, 0.8378378378378378, 0.88, 0.0, 0.8378378378378378, 0.0, 0.0]	3.5556756756756753	7
hajlong	reng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""r"", ""e"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.11764705882352944, 0.8378378378378378, 0.0, 0.0]	3.955484896661367	7
hajlong	kérd	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""k"", ""é"", ""-"", ""r"", ""-"", ""d"", ""-""]"	[0.7692307692307692, 0.8064516129032258, 1.0, 0.11764705882352944, 1.0, 0.5757575757575757, 1.0]	5.2690870167151	7
hajlong	peng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""p"", ""e"", ""-"", ""-"", ""-"", ""n"", ""g""]"	[0.8235294117647058, 0.6296296296296297, 1.0, 1.0, 1.0, 0.0, 0.0]	4.453159041394335	7
hajlong	ráng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""r"", ""á"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.11764705882352944, 0.7878787878787878, 0.0, 0.0]	3.905525846702317	7
hajlong	megšért	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""m"", ""e"", ""g"", ""š"", ""é"", ""r"", ""t""]"	[0.8823529411764706, 0.6296296296296297, 0.92, 0.7333333333333334, 0.8974358974358975, 0.7142857142857143, 0.8275862068965517]	5.604623722757597	7
hajlong	márt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""m"", ""á"", ""-"", ""r"", ""-"", ""t"", ""-""]"	[0.8823529411764706, 0.5833333333333333, 1.0, 0.11764705882352944, 1.0, 0.7647058823529411, 1.0]	5.348039215686274	7
hajlong	kárörvend	"[""h"", ""a"", ""j"", ""-"", ""l"", ""-"", ""o"", ""n"", ""g""]"	"[""k"", ""á"", ""r"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	[0.7692307692307692, 0.5833333333333333, 0.44999999999999996, 1.0, 0.11764705882352944, 1.0, 0.8378378378378378, 0.0, 0.7]	5.45804899922547	9
hajlong	félreért	"[""h"", ""a"", ""j"", ""l"", ""o"", ""-"", ""n"", ""g""]"	"[""f"", ""é"", ""l"", ""r"", ""e"", ""é"", ""r"", ""t""]"	[0.6, 0.8064516129032258, 0.44999999999999996, 0.11764705882352944, 0.8378378378378378, 1.0, 0.7142857142857143, 0.8275862068965517]	5.3538084307468585	8
hajlong	borong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""b"", ""o"", ""-"", ""r"", ""o"", ""n"", ""g""]"	[0.85, 0.6206896551724138, 1.0, 0.11764705882352944, 0.0, 0.0, 0.0]	2.5883367139959432	7
hajlong	čöng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""č"", ""-"", ""ö"", ""n"", ""g""]"	[1.0, 1.0, 0.8387096774193549, 1.0, 0.6, 0.0, 0.0]	4.438709677419355	7
hajlong	lejt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""l"", ""e"", ""j"", ""-"", ""-"", ""t"", ""-""]"	[0.7777777777777778, 0.6296296296296297, 0.0, 1.0, 1.0, 0.7647058823529411, 1.0]	5.172113289760349	7
hajlong	ődöng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""ő"", ""d"", ""ö"", ""n"", ""g""]"	[1.0, 1.0, 0.8918918918918919, 0.868421052631579, 0.6, 0.0, 0.0]	4.3603129445234705	7
hajlong	ešeng	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""e"", ""š"", ""-"", ""e"", ""n"", ""g""]"	[1.0, 0.6296296296296297, 0.6296296296296297, 1.0, 0.8378378378378378, 0.0, 0.0]	4.097097097097097	7
hajlong	ont	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""-"", ""-"", ""-"", ""-"", ""o"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	4.827586206896552	7
hajlong	šikolt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""š"", ""i"", ""k"", ""-"", ""o"", ""l"", ""t""]"	[0.7272727272727273, 0.8181818181818181, 0.9130434782608696, 1.0, 0.0, 0.7142857142857143, 0.8275862068965517]	5.000369944897681	7
hajlong	fost	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""f"", ""-"", ""-"", ""-"", ""o"", ""s"", ""t""]"	[0.6, 1.0, 1.0, 1.0, 0.0, 0.8648648648648649, 0.8275862068965517]	5.292451071761416	7
hajlong	tapast	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""t"", ""a"", ""p"", ""-"", ""a"", ""s"", ""t""]"	[0.88, 0.0, 0.9259259259259259, 1.0, 0.6206896551724138, 0.8648648648648649, 0.8275862068965517]	5.119066652859756	7
hajlong	bong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""b"", ""-"", ""-"", ""-"", ""o"", ""n"", ""g""]"	[0.85, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]	3.85	7
hajlong	šikong	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""š"", ""i"", ""k"", ""-"", ""o"", ""n"", ""g""]"	[0.7272727272727273, 0.8181818181818181, 0.9130434782608696, 1.0, 0.0, 0.0, 0.0]	3.458498023715415	7
hajlong	fojt	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	"[""f"", ""o"", ""j"", ""-"", ""-"", ""t"", ""-""]"	[0.6, 0.6206896551724138, 0.0, 1.0, 1.0, 0.7647058823529411, 1.0]	4.9853955375253545	7
